,gene
9534,SEMA3D
9535,BCL11B
9536,REXO1
9537,CDC42EP3
9538,UBE2J2
9539,PCDHB13
9540,STON1
9541,SPINK8
9542,CDADC1
9543,ZBTB11
9544,NIF3L1
9545,TMEM18
9546,ZDBF2
9547,HDGFRP3
9548,KDM5C
9549,CCDC59
9550,PDGFRA
9551,FAM57A
9552,MX1
9553,SLC25A33
9554,CCDC88C
9555,ANKRD65
9556,TMEM251
9557,DIAPH2
9558,AK8
9559,PTGER3
9560,FGFR2
9561,R3HCC1
9562,YIPF2
9563,TLR5
9564,PROS1
9565,FAM193A
9566,FAM179B
9567,AC007163.2
9568,RP11-468E2.4
9569,METTL8
9570,CENPH
9571,KLK5
9572,ZCCHC8
9573,CD226
9574,SENP6
9575,PRDM16
9576,FAM76B
9577,NOM1
9578,TMEM86B
9579,TOP3B
9580,WIPI2
9581,BANP
9582,MUM1
9583,ZNF629
9584,CSNK1G3
9585,AAAS
9586,TADA1
9587,MMP12
9588,RPAP1
9589,TMEM138
9590,SIRT5
9591,RCOR1
9592,FOXO1
9593,MPP1
9594,BDKRB2
9595,EDIL3
9596,PGAM5
9597,SH3YL1
9598,RUNDC3B
9599,GPC5
9600,CACFD1
9601,WDR20
9602,CDK5RAP1
9603,MSH3
9604,TMPRSS6
9605,ADAMTS2
9606,DYNLRB2
9607,RNFT2
9608,PPM1J
9609,THG1L
9610,CSF1
9611,C5orf22
9612,CCDC91
9613,RP11-644F5.10
9614,HNF4G
9615,WDR41
9616,SS18L1
9617,RCE1
9618,PET117
9619,C7orf60
9620,OVOL1
9621,ANO5
9622,COPS4
9623,FNDC1
9624,SPEN
9625,SLC37A1
9626,ZNF136
9627,TMOD2
9628,TMEM14B
9629,USP39
9630,PHF5A
9631,ZFP62
9632,SCFD2
9633,DNAJC25
9634,ELP5
9635,PARS2
9636,DEPDC7
9637,CBR3
9638,AIFM2
9639,OTUD7B
9640,WFIKKN1
9641,ZBED4
9642,ZNF20
9643,RP5-1052I5.2
9644,KDM1B
9645,SPI1
9646,MFSD11
9647,C9orf156
9648,FAM49A
9649,TMPRSS4
9650,ZBTB33
9651,SLC16A4
9652,COL5A3
9653,SCUBE2
9654,TNFRSF11A
9655,GKAP1
9656,PGF
9657,SNX29
9658,CLSTN3
9659,SLC15A4
9660,PNMA3
9661,ZNF483
9662,DCD
9663,ST3GAL4
9664,GRAMD3
9665,ZNF546
9666,DUS3L
9667,ARHGEF37
9668,PRRX2
9669,WDFY3
9670,JMJD6
9671,KIAA0922
9672,NUDT18
9673,THUMPD1
9674,C2orf68
9675,CYP2U1
9676,TMEM45B
9677,GZMM
9678,GLT8D1
9679,LCORL
9680,DXO
9681,SETBP1
9682,UBN2
9683,ATP10A
9684,KIF20A
9685,HEBP1
9686,FLT1
9687,RAB17
9688,TRIM66
9689,CUX1
9690,PDZD4
9691,SNUPN
9692,KIF23
9693,ST3GAL2
9694,KCNIP2
9695,ZNF625
9696,PECR
9697,PHF11
9698,CHCHD4
9699,LPAR2
9700,SAC3D1
9701,GTF3C1
9702,BIRC5
9703,KLHDC2
9704,BICC1
9705,WHSC1L1
9706,ESPL1
9707,TAF1D
9708,ATG16L2
9709,TTC38
9710,TRPC6
9711,GALNT12
9712,GMPPA
9713,APIP
9714,ATF1
9715,DCBLD2
9716,AMY2B
9717,RPP40
9718,ARL17A
9719,IKZF1
9720,POLE4
9721,FAM98B
9722,ZNF75A
9723,ZNF343
9724,NOP58
9725,TMEM91
9726,BPGM
9727,IFIH1
9728,ZNF324
9729,MPHOSPH8
9730,PITPNM2
9731,CLDN23
9732,RAD51AP1
9733,PLCH2
9734,COX15
9735,LAMB3
9736,HOXC11
9737,MADCAM1
9738,CORO6
9739,CUTC
9740,ZNF71
9741,USP18
9742,THRA
9743,ZNF83
9744,NEIL2
9745,KIAA1462
9746,VNN2
9747,TNFAIP6
9748,PRDM4
9749,PCDHGB6
9750,HELB
9751,MARVELD1
9752,MTMR6
9753,WDSUB1
9754,STAR
9755,PHLDB2
9756,B3GAT3
9757,MRPS31
9758,SLC26A6
9759,FOLR2
9760,MACROD2
9761,PTGER4
9762,C12orf75
9763,MSANTD2
9764,ZNF808
9765,USP53
9766,RNFT1
9767,MANBA
9768,ZNF10
9769,ZKSCAN1
9770,KLHL9
9771,RPAIN
9772,CH507-42P11.8
9773,C12orf4
9774,GALC
9775,KLF9
9776,FGG
9777,POLR3H
9778,ZNF276
9779,SCUBE1
9780,BARD1
9781,RAB3IP
9782,UBASH3A
9783,AKAP3
9784,C14orf142
9785,DUSP12
9786,TTC13
9787,HOXD1
9788,SLC29A2
9789,SPG11
9790,GEMIN6
9791,CTNS
9792,ZNF829
9793,PGD
9794,TRABD2B
9795,SOCS1
9796,SLC24A2
9797,CHAMP1
9798,ZNF354C
9799,BDP1
9800,URGCP
9801,GPRC5B
9802,LDLRAD3
9803,ITGB1BP2
9804,OSBPL7
9805,TBC1D16
9806,STIL
9807,ZC3H4
9808,CDKN3
9809,ITGB3BP
9810,ZNF346
9811,DMXL1
9812,ANKRD13C
9813,GID4
9814,INTS4
9815,AFAP1L2
9816,PREP
9817,TMEM176B
9818,PHACTR4
9819,KIFC3
9820,LUC7L
9821,SEPSECS
9822,IRGQ
9823,PLA2G6
9824,ALDH1L2
9825,EBF1
9826,CLMP
9827,STX5
9828,TYROBP
9829,CERKL
9830,ERLIN1
9831,FBXO46
9832,RUSC1
9833,ANKRD44
9834,MED17
9835,ALKBH6
9836,TGIF2
9837,C8orf44
9838,TDG
9839,KCNN4
9840,CCT8
9841,RUFY3
9842,HSFX2
9843,TJP1
9844,FZD8
9845,SMARCAL1
9846,FHL3
9847,CCDC24
9848,ANGPT1
9849,ARL10
9850,CLDN5
9851,SEC61A2
9852,DNAAF1
9853,KLHL8
9854,SMYD2
9855,KAT7
9856,CELSR1
9857,RAB24
9858,VANGL1
9859,LMF1
9860,BMS1
9861,CES2
9862,LRRC8C
9863,PYCARD
9864,ANTXR2
9865,MANEAL
9866,VPS13B
9867,TMEM214
9868,FRY
9869,DNA2
9870,NPHP4
9871,GPR89B
9872,LRRC37A3
9873,C15orf41
9874,MYO18A
9875,TNRC6A
9876,ZNF772
9877,ALOX5
9878,HDDC3
9879,TBCB
9880,LTB4R
9881,RSU1
9882,ASCC1
9883,GLT8D2
9884,SH3BP1
9885,ZNF33A
9886,ZNF573
9887,ZNF174
9888,HSPA13
9889,SULT2B1
9890,TAB1
9891,RBBP4
9892,B4GALT7
9893,TAS2R14
9894,TMEM241
9895,TTLL3
9896,NDUFA5
9897,BLOC1S2
9898,CSMD3
9899,NRDE2
9900,TNFSF12
9901,P2RY8
9902,C5orf30
9903,IRX4
9904,NDUFA12
9905,ABCB7
9906,SLC25A38
9907,RPAP2
9908,SIPA1L2
9909,SYCE1L
9910,ZNF785
9911,LIAS
9912,C9orf69
9913,FZD4
9914,NEK10
9915,CTC-534A2.2
9916,NAGPA
9917,TRPV1
9918,GTF2IRD2B
9919,DNAJC24
9920,NDRG3
9921,SYT9
9922,VPS11
9923,MPST
9924,COMMD4
9925,CLEC14A
9926,C21orf91
9927,ALKBH2
9928,PI4K2B
9929,ESCO2
9930,VAC14
9931,FAM189A2
9932,CDC37L1
9933,PHLDA1
9934,UBE2D1
9935,MED21
9936,FBXO18
9937,WDYHV1
9938,BAIAP2
9939,BNIP3L
9940,TRIM14
9941,ZNF263
9942,GIMAP6
9943,DHRS9
9944,INPP5J
9945,ZNF225
9946,MYD88
9947,BLOC1S6
9948,BICD2
9949,STRIP1
9950,VSIG10L
9951,CCNT1
9952,C16orf52
9953,SHPK
9954,PCGF1
9955,TNFSF4
9956,KCNQ5
9957,ACSL6
9958,ZRSR1
9959,SGIP1
9960,TST
9961,PIP5KL1
9962,FKBP11
9963,CCDC125
9964,CDC20
9965,STK17A
9966,TGFBR3
9967,ZNF449
9968,CNEP1R1
9969,ASF1B
9970,WDR66
9971,INHA
9972,CENPA
9973,ITGAE
9974,ADPRHL2
9975,JARID2
9976,CSF2RB
9977,VPS9D1
9978,SLC25A30
9979,LMO2
9980,IRF5
9981,FBXO33
9982,NPIPB8
9983,CADM1
9984,DHX37
9985,MGMT
9986,PRAM1
9987,FUZ
9988,LPAR5
9989,ANKRD40
9990,EXOC6
9991,NALCN
9992,KIAA0907
9993,WDR62
9994,PRKG1
9995,ACE
9996,RHOJ
9997,TBC1D30
9998,CDSN
9999,MRM1
10000,ZNF211
10001,UCKL1
10002,FGD2
10003,ZNF134
10004,MMRN2
10005,PPIAL4F
10006,ZNF516
10007,IL6
10008,MAD1L1
10009,GAN
10010,MYSM1
10011,ELP3
10012,FASTKD1
10013,OXTR
10014,VEZF1
10015,C20orf194
10016,C3orf18
10017,ARV1
10018,HSD17B14
10019,FAM134C
10020,C1orf27
10021,DTNBP1
10022,RP11-166B2.1
10023,MYCT1
10024,F3
10025,SLC25A20
10026,SLC25A42
10027,ZNF574
10028,OSBPL11
10029,FAM60A
10030,CARD14
10031,ZKSCAN4
10032,MSH6
10033,PIAS1
10034,RBM19
10035,SCYL2
10036,TMEM185B
10037,TUT1
10038,METTL1
10039,SNX15
10040,EIF4ENIF1
10041,HK2
10042,SEMA6C
10043,EED
10044,MCUR1
10045,GPD2
10046,ZNF821
10047,ADO
10048,HMG20A
10049,FKBP7
10050,NCAPD3
10051,FHIT
10052,STX8
10053,SLC22A15
10054,HDAC8
10055,PIDD1
10056,ZNF512B
10057,MAP3K13
10058,COPS7B
10059,RAPGEF6
10060,SPATA17
10061,ZDHHC17
10062,PDCD5
10063,LRRC8D
10064,ZNF256
10065,INO80C
10066,ZNF219
10067,ZNHIT6
10068,PPIAL4C
10069,UFSP1
10070,MED18
10071,DLC1
10072,TOP3A
10073,DOCK11
10074,DHX34
10075,TTPAL
10076,C2CD4D
10077,ACER3
10078,DLG4
10079,TSEN54
10080,KRBOX4
10081,MTERF4
10082,MAPRE2
10083,ZNF396
10084,ETV1
10085,ZNF789
10086,MCTP1
10087,TRAF1
10088,RIPK4
10089,GPR137B
10090,TEFM
10091,RPS6KL1
10092,SH3BGR
10093,FAM177B
10094,NEMP2
10095,WDR12
10096,STX2
10097,LRRN3
10098,PRICKLE2
10099,KCTD11
10100,C1orf110
10101,CENPW
10102,UIMC1
10103,SENP5
10104,HOXD4
10105,WDR86
10106,IL3RA
10107,ADAP2
10108,MED13L
10109,TRDMT1
10110,ZNF534
10111,APOM
10112,TPRG1
10113,JADE1
10114,KAZALD1
10115,FBXO21
10116,RBM27
10117,PEMT
10118,MICU1
10119,DCHS1
10120,RASGEF1B
10121,CD38
10122,NR1D2
10123,ZNF816
10124,PLEKHG4B
10125,MNS1
10126,CEP63
10127,ZFAND6
10128,PRDM15
10129,GZMH
10130,ARL11
10131,WRAP73
10132,OSGEP
10133,LYPD3
10134,SAMD12
10135,COMMD8
10136,MAML1
10137,OSBPL10
10138,HLA-DQA2
10139,NDUFAF2
10140,MAST3
10141,ADAMTS5
10142,SMARCAD1
10143,PEX10
10144,FAM71F1
10145,MED7
10146,PCDHA5
10147,SENP1
10148,RPIA
10149,IGFBP6
10150,KIAA0556
10151,SLC25A10
10152,CCDC88B
10153,TRAT1
10154,GRIN2A
10155,FOXF2
10156,GPATCH3
10157,MAPK8IP2
10158,GLYATL1
10159,ZNF799
10160,HOXC9
10161,CTNND2
10162,TSGA10
10163,C15orf40
10164,TRMT44
10165,ALDH5A1
10166,ZNF260
10167,ZCWPW2
10168,ARHGEF19
10169,RIC3
10170,RAVER1
10171,PSORS1C1
10172,MCRS1
10173,MIF4GD
10174,SLC1A2
10175,LACTB2
10176,MDM1
10177,USP25
10178,PQLC3
10179,S100A1
10180,SNX21
10181,TERF1
10182,GATAD2B
10183,ORC5
10184,TNFAIP8L1
10185,TMEM249
10186,CYP2R1
10187,NT5DC1
10188,FGF8
10189,NOA1
10190,ALMS1
10191,TLE4
10192,BOD1L1
10193,KIAA0020
10194,SLITRK6
10195,HIST1H2BD
10196,TP53I3
10197,TTBK2
10198,EARS2
10199,C4orf27
10200,GFPT2
10201,GTPBP1
10202,TCTA
10203,RBP1
10204,MYH11
10205,ZFR2
10206,CCDC30
10207,DUS4L
10208,DPH1
10209,MGAT3
10210,SPDYA
10211,CYP4F8
10212,DDX39A
10213,DPY19L2
10214,FBXW9
10215,CD72
10216,DRG2
10217,ETS2
10218,C6orf136
10219,MED27
10220,RCN3
10221,VTCN1
10222,AL645728.1
10223,TUBB2B
10224,BRAF
10225,C12orf60
10226,SIAH1
10227,RBM48
10228,TRIM4
10229,ZSCAN16
10230,EMILIN2
10231,LDAH
10232,SLC7A7
10233,PLEKHH1
10234,RUSC2
10235,ITGA5
10236,DBN1
10237,NUP214
10238,SORBS2
10239,GBP3
10240,MTRNR2L11
10241,FILIP1L
10242,ELOVL6
10243,MARC1
10244,SMN2
10245,MAPRE3
10246,CEP55
10247,TIAL1
10248,ACTR5
10249,PIK3R5
10250,EPB41L4B
10251,GUF1
10252,OSBP2
10253,RAPGEF3
10254,MLH3
10255,TNK1
10256,SRPX2
10257,IQSEC1
10258,TMEM200B
10259,C3orf62
10260,KCNF1
10261,C6orf132
10262,NR2C1
10263,RP13-512J5.1
10264,ADAM23
10265,CHEK2
10266,ANKZF1
10267,SESTD1
10268,C10orf35
10269,GALNS
10270,DNASE1L3
10271,INADL
10272,GPR176
10273,ADK
10274,TRUB1
10275,FAM200A
10276,LRRC57
10277,TRAP1
10278,FGF7
10279,TNFRSF10D
10280,VASH2
10281,RIMS1
10282,DDIAS
10283,WARS2
10284,GTF2E1
10285,SLC20A2
10286,OSBPL9
10287,WIBG
10288,RABGGTA
10289,ZNF585B
10290,TAC1
10291,FSD1L
10292,PLSCR4
10293,NUP107
10294,XPO7
10295,ILDR1
10296,ORC2
10297,NPHP1
10298,ISOC1
10299,HAS3
10300,ZNF777
10301,KCNG1
10302,KCNJ8
10303,SLC30A2
10304,PDE1B
10305,PLCB1
10306,AGO3
10307,DOT1L
10308,REP15
10309,MSX2
10310,METTL16
10311,PACRG
10312,TRIM39
10313,EEF2KMT
10314,DCAF4L1
10315,SLC25A29
10316,WDR17
10317,SPAG1
10318,PRR20D
10319,PEX11G
10320,CCDC74B
10321,PRPF3
10322,NUDT12
10323,TMEM101
10324,ZNF347
10325,WIPI1
10326,ATP13A5
10327,SCYL1
10328,TOE1
10329,AMACR
10330,TMEM38A
10331,HHIPL2
10332,CDIP1
10333,GMFG
10334,TBCK
10335,SLC36A1
10336,AP3B1
10337,CD48
10338,TTC30B
10339,NDUFB3
10340,SLC5A10
10341,SUV420H2
10342,TBXAS1
10343,DNTTIP2
10344,FAM159A
10345,LCA5L
10346,FOXN3
10347,DNMT3B
10348,THOC1
10349,KAT8
10350,CLK4
10351,C12orf43
10352,ARF5
10353,ALOX15B
10354,RFTN1
10355,TNIK
10356,KIAA0232
10357,COL17A1
10358,SOX2
10359,DLL3
10360,CNTRL
10361,CHAF1A
10362,SEMA4D
10363,UBE4B
10364,ZBTB49
10365,LDHD
10366,BFSP1
10367,SMAD3
10368,SLC52A3
10369,FCER1A
10370,MDFI
10371,ISM1
10372,AKAP12
10373,NT5E
10374,SLC38A5
10375,NTHL1
10376,FRAT1
10377,ACAA2
10378,LIPG
10379,ISCA2
10380,SERP2
10381,ADAMDEC1
10382,ZC3H18
10383,CDCA8
10384,IL2RA
10385,SDCBP2
10386,TAF9
10387,NBAS
10388,SETD9
10389,DDB2
10390,LRRC1
10391,COL4A6
10392,RAB37
10393,UTP6
10394,RASL11B
10395,KRT15
10396,LGALS9C
10397,GPC2
10398,CHSY1
10399,C17orf75
10400,CTC1
10401,ZNF485
10402,SDHAF3
10403,ZBTB24
10404,NRGN
10405,WDR73
10406,PDZD2
10407,SPIB
10408,DTWD2
10409,CD7
10410,KCNH3
10411,EVA1A
10412,C6orf203
10413,SLC25A27
10414,ZFYVE26
10415,SPATA6
10416,COA7
10417,CDKN2A
10418,CDK6
10419,GLB1L2
10420,CARF
10421,STK25
10422,HK3
10423,SPRYD7
10424,PDPR
10425,KCTD16
10426,HMCN2
10427,ENOX1
10428,GLI1
10429,PHF21A
10430,RNLS
10431,KITLG
10432,TBC1D22B
10433,ZNF567
10434,SMG9
10435,ZNF626
10436,RUNX3
10437,ZNF195
10438,DOK1
10439,AIM1L
10440,SLC25A14
10441,APPL2
10442,ORC3
10443,TBC1D13
10444,RNF180
10445,NARS2
10446,RFC3
10447,FAIM2
10448,XKR8
10449,DBF4B
10450,PDE8A
10451,DCDC2
10452,EPHA2
10453,SDSL
10454,MAP1S
10455,GEMIN2
10456,ZCCHC17
10457,C20orf27
10458,CASP7
10459,PML
10460,PCDHB5
10461,ADRA1A
10462,PRR22
10463,MKL1
10464,OAZ3
10465,ABCC12
10466,C14orf169
10467,SNRNP25
10468,TF
10469,TMOD1
10470,IFT20
10471,CCDC126
10472,ZNF737
10473,NPPB
10474,SLC33A1
10475,SLC46A3
10476,KCNAB2
10477,KCNJ6
10478,TMEM37
10479,SLC25A35
10480,ZNF747
10481,VIPAS39
10482,NXT1
10483,GPR153
10484,RTN2
10485,TXLNA
10486,NLRP1
10487,WISP3
10488,CYYR1
10489,N4BP2
10490,DOCK6
10491,HS1BP3
10492,DONSON
10493,AC241377.2
10494,PKP1
10495,ME1
10496,ANKS1B
10497,MFAP4
10498,CD200
10499,CENPF
10500,pk
10501,CHST11
10502,FAM133B
10503,ZNF341
10504,DYSF
10505,CDCA7L
10506,TFF1
10507,CPNE8
10508,MMP7
10509,ATP6V0A4
10510,CMKLR1
10511,ICE1
10512,NUDT15
10513,KIRREL3
10514,CD40
10515,CUL1
10516,CAMK4
10517,DLX1
10518,GLIS1
10519,RYR1
10520,MTRNR2L10
10521,BHLHB9
10522,CTDP1
10523,NFRKB
10524,PLCXD1
10525,FOXJ2
10526,RTN4R
10527,DOCK2
10528,AMZ2
10529,TCTN2
10530,GNPDA2
10531,PTPRB
10532,OLA1
10533,DGKD
10534,PTDSS1
10535,RBM33
10536,MRPL44
10537,TFEB
10538,GSTT2
10539,FPR3
10540,CLPB
10541,TMEM11
10542,PCGF3
10543,PKMYT1
10544,RAP1GAP
10545,ANKRD49
10546,NUP205
10547,NPIPB9
10548,FGD4
10549,SYNPO
10550,C17orf80
10551,PRR3
10552,HOMER1
10553,WNT5B
10554,TDRD12
10555,SS18L2
10556,PANK2
10557,DPYD
10558,UBE2O
10559,WASF1
10560,EFCAB2
10561,STX3
10562,ABHD6
10563,SLC10A7
10564,DOK3
10565,UBASH3B
10566,CDC26
10567,FBXO8
10568,NPIPA2
10569,CCDC97
10570,PARPBP
10571,FAAH
10572,BST1
10573,LAT2
10574,KLHL17
10575,ADAM33
10576,ESM1
10577,SYT16
10578,ZNF654
10579,KRCC1
10580,TTLL5
10581,CH507-9B2.3
10582,MTF1
10583,RIMKLB
10584,VGLL4
10585,MAP4K4
10586,BCAS3
10587,AK2
10588,PARP4
10589,FAM50B
10590,JRK
10591,ARMC3
10592,RNF25
10593,SGOL1
10594,CASKIN2
10595,PLAT
10596,NIPSNAP3A
10597,EPC2
10598,IFT172
10599,SNX25
10600,ALKBH4
10601,ARSG
10602,DISP1
10603,PPIH
10604,USP27X
10605,TXLNB
10606,KLK10
10607,BOD1
10608,SH3BP5
10609,ZNF493
10610,ROGDI
10611,TNFRSF1B
10612,CYGB
10613,SERPINB9
10614,BRCC3
10615,NAT1
10616,C16orf87
10617,UHRF2
10618,FXYD6
10619,ZGLP1
10620,EIF3M
10621,ACKR3
10622,CA13
10623,NPIPB15
10624,FAM35A
10625,AC243756.1
10626,KPNA5
10627,PHLDB1
10628,PTGES
10629,TMEM104
10630,ZNF662
10631,ARHGAP11B
10632,MID1
10633,ZNF716
10634,C10orf88
10635,EPHX4
10636,TEK
10637,NRF1
10638,SPRY3
10639,CD69
10640,MSH4
10641,NUDT8
10642,HECTD2
10643,DPY19L4
10644,ZNF7
10645,STAMBP
10646,HIST1H2AE
10647,CEP85L
10648,PELP1
10649,MAFG
10650,C15orf57
10651,GGT6
10652,MBNL3
10653,BUD31
10654,VMO1
10655,ADAMTSL4
10656,MAGI3
10657,TOR2A
10658,NPM3
10659,ASB2
10660,TMEM198
10661,RNF220
10662,ZIC5
10663,SPOCK1
10664,ZNF487
10665,PALM
10666,PPP1R14A
10667,BBOX1
10668,SLC25A18
10669,KLC2
10670,TP63
10671,MTMR8
10672,LRFN2
10673,USP35
10674,RAB31
10675,ENTPD4
10676,SPTLC1
10677,SGPP1
10678,KCNK5
10679,SMC2
10680,DUOX1
10681,ABCC10
10682,LDLR
10683,FBP1
10684,OAS3
10685,AMPD3
10686,CHST1
10687,CDH2
10688,ST7
10689,NPIPB6
10690,FAM135B
10691,RGS3
10692,TAF1C
10693,FOXS1
10694,NEK5
10695,TMEM61
10696,PDE3B
10697,ZNF727
10698,ATP8B3
10699,ACTR8
10700,IFT88
10701,PPIAL4G
10702,ZGRF1
10703,B4GALNT3
10704,RHNO1
10705,MAP3K12
10706,CST2
10707,ZSCAN9
10708,C10orf2
10709,HAUS8
10710,SLC16A7
10711,MROH6
10712,TMEM41A
10713,PARP16
10714,PI16
10715,AACS
10716,ACOT9
10717,KRTCAP3
10718,RFC1
10719,AK5
10720,ST8SIA1
10721,CYLD
10722,ELAC2
10723,TACR2
10724,MOCOS
10725,TSR2
10726,PBOV1
10727,WBSCR16
10728,ABCC8
10729,C14orf79
10730,NPAS1
10731,DIRAS3
10732,PRR16
10733,BPIFA2
10734,MAMLD1
10735,MTHFD2L
10736,FLCN
10737,AQR
10738,PRKAB2
10739,OTUB2
10740,NDNF
10741,SUPT7L
10742,CNFN
10743,NLGN2
10744,PIM1
10745,PTPN7
10746,GPR89A
10747,CACTIN
10748,MITD1
10749,CSNK1A1L
10750,ZSWIM7
10751,ZNF800
10752,ERMAP
10753,SCN1B
10754,CIR1
10755,SRGAP1
10756,POU6F1
10757,XRCC1
10758,HECTD3
10759,RAB2B
10760,XRCC3
10761,DDX58
10762,CRIPAK
10763,LRRC37B
10764,TPPP3
10765,DRAM1
10766,ZNRF3
10767,ZNF235
10768,MICALL1
10769,AP4M1
10770,PRKCH
10771,TMEM167B
10772,C2orf44
10773,ZFAND4
10774,SLC7A11
10775,L1TD1
10776,SACM1L
10777,GNAO1
10778,STK39
10779,METTL23
10780,CHADL
10781,C17orf67
10782,FAM9B
10783,PDIK1L
10784,EPM2AIP1
10785,GMNN
10786,ARL13B
10787,TMEM51
10788,C9orf72
10789,ALPK1
10790,SH3TC1
10791,RECK
10792,SOWAHA
10793,HOXA3
10794,PSPN
10795,GINS1
10796,NR1D1
10797,STARD8
10798,HARS2
10799,ZBTB3
10800,KIF5C
10801,PIK3R4
10802,ANKRD26
10803,ECSCR
10804,UBAP2
10805,FHDC1
10806,TENM2
10807,ZNF852
10808,MYOM2
10809,WDR54
10810,RGCC
10811,BTN3A3
10812,MRGBP
10813,ZNF530
10814,P2RY14
10815,ACOT8
10816,ZNF181
10817,NPY1R
10818,SETD4
10819,TMEM52B
10820,ZNF350
10821,MAGI2
10822,ZNF283
10823,ALG8
10824,ZNF680
10825,PSEN2
10826,SEPT5
10827,CGNL1
10828,TMEM117
10829,EIF4E
10830,FAM26E
10831,NKX3-1
10832,OTOA
10833,HOMEZ
10834,MSX1
10835,CH507-9B2.9
10836,NOS1
10837,ABCA12
10838,MAK16
10839,GJC3
10840,KLHL13
10841,CYP4V2
10842,DBNDD1
10843,ORMDL1
10844,TBC1D22A
10845,NCS1
10846,SLC6A9
10847,CRISPLD1
10848,C2CD4C
10849,RIMBP3B
10850,PKIA
10851,PHLDB3
10852,TSNAXIP1
10853,GHRL
10854,GMDS
10855,MESP2
10856,AC241585.2
10857,CNOT6L
10858,CCNDBP1
10859,C8orf46
10860,FBXO22
10861,USP30
10862,VSIG10
10863,C18orf8
10864,SMO
10865,CSNK1G1
10866,RAI1
10867,TAF12
10868,AMER1
10869,TFEC
10870,LIN54
10871,ELAC1
10872,DOPEY1
10873,PRMT9
10874,KIAA1407
10875,BLOC1S4
10876,C16orf74
10877,GSAP
10878,KLHDC7B
10879,CDH5
10880,RCC1
10881,GPD1L
10882,VCPIP1
10883,INPP5B
10884,ZNF583
10885,TAMM41
10886,C21orf33
10887,C19orf54
10888,ADAMTS13
10889,LBX2
10890,ZNFX1
10891,HIF1AN
10892,SPN
10893,FLOT1
10894,CRAMP1L
10895,BLOC1S5-TXNDC5
10896,LACE1
10897,DPY19L1
10898,ZBED6
10899,BTD
10900,ZNF212
10901,ALDH1A2
10902,SIX5
10903,RHPN1
10904,CEACAM5
10905,AL158801.1
10906,CASP2
10907,SYT14
10908,VWA8
10909,ZNF468
10910,SYCP3
10911,PRELP
10912,ADRA2C
10913,MPHOSPH9
10914,PORCN
10915,GPSM2
10916,C1orf174
10917,EML3
10918,NEU3
10919,STUB1
10920,ARL8A
10921,EXOC8
10922,BSCL2
10923,TBC1D2
10924,SEMA3B
10925,ADCY1
10926,ZNF496
10927,ZNF613
10928,ABCF1
10929,LRRK1
10930,ZNF837
10931,ZNF76
10932,CEP152
10933,KIAA0753
10934,GPRASP2
10935,CIB3
10936,POLR3D
10937,ZNF841
10938,ECM2
10939,PRR11
10940,VASH1
10941,COL4A5
10942,STMND1
10943,FRMD5
10944,ALDH16A1
10945,NOC2L
10946,ZNF561
10947,RPL26L1
10948,PPP1R21
10949,ASTN2
10950,LMNTD2
10951,GPR84
10952,MRPS36
10953,CNTNAP3
10954,TTC26
10955,DHDDS
10956,FPGT
10957,FUT1
10958,KIF21A
10959,ZNF689
10960,PLCB3
10961,HIST1H3H
10962,NXPH3
10963,XPO5
10964,SCAF1
10965,IRF4
10966,UTP20
10967,AIM2
10968,SCNN1D
10969,TTC9B
10970,HS2ST1
10971,GTPBP10
10972,LZTR1
10973,PTCH1
10974,CCDC106
10975,ZSCAN29
10976,RDH16
10977,CINP
10978,GUCY2D
10979,HOXB7
10980,KIF13B
10981,SH3TC2
10982,IL1B
10983,GAGE12J
10984,PCDHB11
10985,PHYHD1
10986,NEURL4
10987,CAPN3
10988,MFSD8
10989,WDFY1
10990,HSPA2
10991,FGFR4
10992,HOXA4
10993,RASA3
10994,DBR1
10995,DPYS
10996,PDGFB
10997,SLAIN1
10998,FAM231D
10999,ZNF385A
11000,KLHL23
11001,ZNF692
11002,SMIM3
11003,LMNB2
11004,AVL9
11005,NPIPA5
11006,RNF125
11007,TMEM158
11008,FREM1
11009,ANKRD13A
11010,RBP4
11011,APBA3
11012,APOBEC3C
11013,AGPAT5
11014,MIEF1
11015,ZSCAN26
11016,COA1
11017,EHF
11018,CKMT1B
11019,ATF7IP2
11020,CCDC173
11021,CLHC1
11022,MARK4
11023,ST8SIA6
11024,LIN7A
11025,SEMA5A
11026,SLC26A11
11027,CXCR6
11028,TUBGCP4
11029,GCC1
11030,TXNDC16
11031,IFT80
11032,SH2D1B
11033,APH1B
11034,SCML1
11035,ZNF717
11036,IL17RA
11037,PCDHA10
11038,NPR3
11039,RFK
11040,LPAR6
11041,SUPT20H
11042,UXT
11043,ITSN2
11044,CWC22
11045,TMTC3
11046,WDR89
11047,CCDC77
11048,ARHGEF10L
11049,CDK5
11050,P2RX7
11051,JPH3
11052,CADM4
11053,ZNF318
11054,NOV
11055,ADGRB2
11056,AGTR1
11057,SNRNP35
11058,PIEZO2
11059,RANGRF
11060,RAD51C
11061,DLL4
11062,CST7
11063,ZNF823
11064,ZNF683
11065,PIAS2
11066,IGFALS
11067,CDPF1
11068,RAB3IL1
11069,EEF1A2
11070,AHSA1
11071,KIAA1324L
11072,PRR5L
11073,NAF1
11074,C5orf46
11075,ATP7B
11076,CRELD2
11077,ASNS
11078,FARP2
11079,ALOX5AP
11080,ANKRD27
11081,HSD11B2
11082,C4BPB
11083,DIEXF
