,gene
9962,Il1rapl1
9963,Zfp407
9964,Igsf1
9965,2310039H08Rik
9966,Spint2
9967,BC051226
9968,Wbscr17
9969,Plac9b
9970,Khnyn
9971,Hrh1
9972,Zfp711
9973,Fzd6
9974,2010001M06Rik
9975,Otub2
9976,Mylip
9977,Fam132a
9978,Gin1
9979,Pvalb
9980,Lyz1
9981,5031439G07Rik
9982,Nif3l1
9983,Rnaseh2b
9984,Paqr6
9985,Clca1
9986,Gstt1
9987,Wnt10b
9988,Arhgap31
9989,Depdc5
9990,Dnaaf2
9991,Sfrp5
9992,Slx4
9993,Zfp27
9994,Slc22a2
9995,Cdca4
9996,Plcd3
9997,Cnpy4
9998,Gna15
9999,Jpx
10000,Ttc26
10001,1600002H07Rik
10002,Lig1
10003,Trpm6
10004,Nupr1
10005,Dnajc1
10006,A830082N09Rik
10007,Cml5
10008,Dcaf10
10009,Adamtsl4
10010,Wnk4
10011,Slc27a3
10012,Cln3
10013,Bbs2
10014,Gpr61
10015,Nab2
10016,A230070E04Rik
10017,1810009A15Rik
10018,Rnf183
10019,Mysm1
10020,Irak1
10021,3830406C13Rik
10022,Arhgef37
10023,Bcl9
10024,Col23a1
10025,Dtl
10026,Fxyd5
10027,Dap
10028,Timp1
10029,Trim30a
10030,Eva1a
10031,Prkra
10032,Rhobtb1
10033,Pde1a
10034,Ccl9
10035,Sept5
10036,Net1
10037,Aifm2
10038,Rxrg
10039,Tet1
10040,Hist1h2be
10041,Leprot
10042,Wipi1
10043,Gm7694
10044,Tprkb
10045,Zfp592
10046,Ankrd39
10047,Hhex
10048,Pura
10049,Dbf4
10050,Exosc3
10051,Dedd2
10052,Fbxw4
10053,D2Wsu81e
10054,Srpx
10055,Zcchc10
10056,Ncapd3
10057,Rassf5
10058,Zcchc3
10059,Vps37c
10060,Slc25a2
10061,4930563E22Rik
10062,Wnk3
10063,Myoz1
10064,Zfp507
10065,B230216N24Rik
10066,Cdh10
10067,Tmc3
10068,Ppp4c
10069,Trp63
10070,Gpatch1
10071,Sik1
10072,Inip
10073,8430429K09Rik
10074,Dhcr7
10075,Pla2g4a
10076,Lcp1
10077,Sds
10078,Nfkbib
10079,Col5a2
10080,Tnni3
10081,Ecsit
10082,Lum
10083,Tecpr2
10084,Gm10069
10085,Chrac1
10086,Lmf2
10087,Smo
10088,Cd97
10089,Rab22a
10090,March7
10091,Cln8
10092,Fgf16
10093,Abca7
10094,Ssbp1
10095,Slc5a3
10096,Zfyve1
10097,Art3
10098,Fa2h
10099,Rassf1
10100,2410002F23Rik
10101,Fhod1
10102,Taf4a
10103,Tyms
10104,Tsku
10105,Kbtbd2
10106,Prom1
10107,Naa38
10108,Cd52
10109,Chtf18
10110,Zfp952
10111,Klhl25
10112,3010026O09Rik
10113,4931406C07Rik
10114,Tmem126b
10115,Tspyl5
10116,Nol8
10117,Myo7a
10118,Tyw1
10119,Ccdc66
10120,Ick
10121,Prrx1
10122,Fuk
10123,Pdzk1
10124,Xab2
10125,Haus8
10126,Tlr2
10127,Klhl42
10128,Slc8a3
10129,Med26
10130,Tfb2m
10131,A730056A06Rik
10132,Pcdhb21
10133,Eci1
10134,Sap130
10135,Nudt11
10136,Ankrd13c
10137,P2ry14
10138,Snx33
10139,Gpsm2
10140,Ptcd1
10141,Mrc2
10142,Tgtp2
10143,Fezf2
10144,Nim1
10145,Smarcad1
10146,Spg21
10147,Ercc3
10148,Upf3a
10149,1700071M16Rik
10150,1500009L16Rik
10151,Zpbp
10152,Abcc10
10153,Gmppb
10154,Crh
10155,Zswim7
10156,Tmem37
10157,Rp2h
10158,Shmt2
10159,Vat1
10160,Npas2
10161,Psmd9
10162,Lacc1
10163,Cog2
10164,Zfp943
10165,1700034I23Rik
10166,Sssca1
10167,Cdyl2
10168,Fam110a
10169,2310045N01Rik
10170,Nmral1
10171,Cirh1a
10172,Zdhhc18
10173,Sp5
10174,Icam1
10175,Zfp275
10176,Ucp2
10177,Slc9a4
10178,Loxl1
10179,Tdp2
10180,Gdpd3
10181,Mycbpap
10182,Ccdc173
10183,Hipk2
10184,Galnt13
10185,C2cd4c
10186,Bmp4
10187,Twsg1
10188,Dph5
10189,Plxnd1
10190,Fam69c
10191,Nlrc5
10192,3110039M20Rik
10193,Zfp13
10194,Lysmd3
10195,Ing5
10196,Dll3
10197,Gfm1
10198,Slc35e3
10199,Bbox1
10200,Pml
10201,Entpd7
10202,Micall2
10203,Polr1a
10204,Riok1
10205,Epha6
10206,Atp10d
10207,Eltd1
10208,Fermt3
10209,Lyrm1
10210,Lmo3
10211,1600002K03Rik
10212,Lenep
10213,Cyp11a1
10214,Rnpep
10215,Krt10
10216,Dzip1l
10217,Sdad1
10218,Gse1
10219,Hsf4
10220,Mphosph10
10221,Camk1g
10222,Zfp788
10223,Ppp2r3d
10224,Arl6ip6
10225,Runx1
10226,Pars2
10227,Zic4
10228,Ints5
10229,Trex1
10230,Atp6v0c-ps2
10231,Olfml1
10232,Plekho2
10233,Prcc
10234,Fam161b
10235,Nuf2
10236,4732491K20Rik
10237,Lama2
10238,Rnmtl1
10239,2310061J03Rik
10240,Prrc1
10241,Gla
10242,Tsga10
10243,B330016D10Rik
10244,Sgsm2
10245,Srbd1
10246,Coch
10247,Fbxo7
10248,Zfpl1
10249,Lpar3
10250,Zc3hav1
10251,Tmem67
10252,Tprn
10253,Tm6sf2
10254,Slc43a3
10255,Dact1
10256,Rrm2
10257,Alg8
10258,2210015D19Rik
10259,Grin3a
10260,Armc9
10261,Gm3604
10262,Tmem19
10263,Zswim5
10264,Pla2g15
10265,Zfp689
10266,Gm9958
10267,Zfp324
10268,Ydjc
10269,Ano6
10270,Nmrk1
10271,Sytl1
10272,Mup5
10273,Tmem177
10274,Grpel2
10275,Rftn1
10276,Kcnj3
10277,Ccdc136
10278,Gxylt1
10279,Zfp710
10280,Saal1
10281,Enc1
10282,Cox6b2
10283,Mrap2
10284,Smyd5
10285,Usp16
10286,F5
10287,Cnr1
10288,Nodal
10289,1190005I06Rik
10290,Gpsm3
10291,Rnasel
10292,Irf3
10293,Elf1
10294,Plcb3
10295,Epha8
10296,Sass6
10297,Ppm1m
10298,Spata7
10299,Slc25a34
10300,Acot2
10301,Zfand2b
10302,Nrarp
10303,Nanos2
10304,Ubxn2b
10305,Cdr2
10306,Pih1d1
10307,4732456N10Rik
10308,Ssh1
10309,Dio3os
10310,Nfxl1
10311,Cd2bp2
10312,Slc25a20
10313,Pold3
10314,1700001L19Rik
10315,Parp8
10316,Dtx4
10317,Gbp2
10318,Ptger1
10319,Blvrb
10320,Adra2c
10321,Gss
10322,1810010H24Rik
10323,Prdm1
10324,Cdc45
10325,Bdh2
10326,Pcdhb3
10327,Limd1
10328,Mpped1
10329,5033411D12Rik
10330,Pus7l
10331,Gm16617
10332,Gltscr2
10333,Dgat1
10334,Emx2
10335,Gm5124
10336,Manba
10337,Zdhhc15
10338,Rnf182
10339,Adamts19
10340,Mtif2
10341,Amer3
10342,Crebbp
10343,9130221H12Rik
10344,Ctla2b
10345,Dkc1
10346,Zfp810
10347,S100a6
10348,Smarcd2
10349,Aven
10350,Dnajc19
10351,Ppcs
10352,Bglap3
10353,Aox3
10354,Anxa3
10355,Ikbip
10356,Thumpd2
10357,Gm15455
10358,Mlh1
10359,Dhrs7b
10360,Repin1
10361,Ocm
10362,Chordc1
10363,Ccnd2
10364,Pm20d1
10365,Whamm
10366,Lypd6
10367,Fam160b2
10368,Psmc3ip
10369,Sfrp2
10370,Pld6
10371,Lonrf1
10372,Bin2
10373,Slc35c1
10374,Nrbp2
10375,4430402I18Rik
10376,Grb7
10377,Agxt2l1
10378,Smim19
10379,Aasdh
10380,Nebl
10381,Nfix
10382,Slc35a3
10383,Bbs9
10384,Pprc1
10385,Ephx1
10386,Pcdhb13
10387,Angptl6
10388,Park2
10389,Pappa
10390,Dpp4
10391,Ankrd13d
10392,Celsr1
10393,Rgs16
10394,Hrk
10395,Plxna4
10396,Pros1
10397,Irf9
10398,Ppapdc1a
10399,Fignl2
10400,Hs1bp3
10401,Ints12
10402,Tbc1d8b
10403,Kbtbd3
10404,Abt1
10405,Homez
10406,Rnf31
10407,Dcps
10408,Lactb2
10409,Kdm1b
10410,Mccc1
10411,Timm21
10412,Smarca5-ps
10413,Maged2
10414,Tbc1d20
10415,Arl5c
10416,Clic6
10417,Flywch2
10418,Stap2
10419,Fras1
10420,Shh
10421,Slc7a4
10422,Nkx2-2
10423,Tssc1
10424,Ppp1r8
10425,Mir335
10426,Gdpd2
10427,Mirlet7b
10428,Stk32a
10429,Slc1a6
10430,Gtf3c6
10431,Actr3b
10432,D630033O11Rik
10433,Zfp335
10434,3110056K07Rik
10435,A4galt
10436,Senp3
10437,Pth2
10438,4930515B02Rik
10439,Matn4
10440,Pstk
10441,Mtfr1
10442,Pqlc2
10443,Slc36a2
10444,Ano5
10445,Abcf2
10446,Acbd7
10447,E130307A14Rik
10448,Slc22a6
10449,Prr7
10450,Zbtb16
10451,Mex3a
10452,Mtmr9
10453,Proca1
10454,Ddx58
10455,Slfn5
10456,Tek
10457,Fam219b
10458,H2-T10
10459,Exosc4
10460,Alpl
10461,Adamts8
10462,Khk
10463,Exosc1
10464,F8a
10465,Rhod
10466,Atrip
10467,Tnni1
10468,Tmem120b
10469,Isoc1
10470,Gm17762
10471,Fam166b
10472,Plekha4
10473,Sh3d19
10474,Ppp1r15a
10475,Zc3hav1l
10476,Gipc1
10477,Crybg3
10478,Zfp512
10479,Mthfd2
10480,Fam221a
10481,Utp15
10482,Spin4
10483,Mlip
10484,Hist1h4i
10485,Zfp451
10486,Ddx39
10487,Mesdc1
10488,Tstd1
10489,Mthfd2l
10490,Crat
10491,Larp7
10492,BC068157
10493,Mrps27
10494,Islr2
10495,1700007K09Rik
10496,Sema4d
10497,Cog8
10498,Abtb1
10499,Sdr42e1
10500,Ppp1r3f
10501,Ppox
10502,D630037F22Rik
10503,Miip
10504,Rpap1
10505,Fam228b
10506,Slc39a8
10507,Akap7
10508,Lrrc9
10509,Cnnm3
10510,Ppp1r26
10511,Ccdc122
10512,AI429214
10513,BC022687
10514,N4bp2l1
10515,Antxr1
10516,Kdr
10517,Lgi4
10518,H2-K2
10519,Ptpn13
10520,Dnmbp
10521,1700018L02Rik
10522,Sap25
10523,Iah1
10524,C1qtnf1
10525,Zfp949
10526,1810043H04Rik
10527,Zfp672
10528,Tceanc
10529,5730508B09Rik
10530,S100a9
10531,Akr1b10
10532,St18
10533,Ccdc107
10534,Amigo2
10535,Gal3st4
10536,Tln1
10537,Nod1
10538,Creb3l1
10539,Hint2
10540,Trmt1l
10541,Med11
10542,St6galnac3
10543,Itga9
10544,Gm525
10545,Dnajc16
10546,Fam167a
10547,Slc39a3
10548,Grip1
10549,Trmt12
10550,Mdp1
10551,Rhcg
10552,Cep112
10553,Gatsl2
10554,Selrc1
10555,Sirt4
10556,Jag1
10557,Fcf1
10558,Clec1a
10559,Cdk18
10560,Stk11ip
10561,Phf11c
10562,3000002C10Rik
10563,Sap30bp
10564,Slc29a1
10565,Dennd1a
10566,Ttbk1
10567,Mpp7
10568,Lamp3
10569,Fam122b
10570,Gpx3
10571,Zfp119b
10572,Elp4
10573,Adamts6
10574,Msl3
10575,Trerf1
10576,Ptpla
10577,Dpp3
10578,5530601H04Rik
10579,Rbbp8
10580,Rbpj
10581,Kif7
10582,Hunk
10583,Eya3
10584,Ccdc33
10585,Abhd2
10586,Zc2hc1c
10587,Oaz3
10588,Slc38a9
10589,Slc25a32
10590,Layn
10591,Naf1
10592,Ms4a6b
10593,Igf2bp2
10594,Nr2e3
10595,Creb3l2
10596,Imp4
10597,Cecr2
10598,Fstl1
10599,Dhx8
10600,Ccdc106
10601,Sprn
10602,Utp23
10603,Tmprss6
10604,Trim3
10605,Adamtsl2
10606,Efna1
10607,Adam32
10608,Pir
10609,Gemin8
10610,Ppp1r14c
10611,Gm5141
10612,Slc10a7
10613,B4galt7
10614,Klhl36
10615,Gm5797
10616,Tnfsf12
10617,Echdc2
10618,Trim45
10619,Sfmbt2
10620,Nsun7
10621,Phf10
10622,Gm14327
10623,Trim12c
10624,6330408A02Rik
10625,Impdh2
10626,Ero1l
10627,Kdm5d
10628,Acaa1b
10629,Grik4
10630,Gm17769
10631,Rps6kb2
10632,Ppp1r10
10633,Zfp867
10634,Nme6
10635,Tgm2
10636,Fam35a
10637,Kcnn4
10638,Grin2b
10639,Col10a1
10640,Pdf
10641,Myo1h
10642,Smad9
10643,Fpgt
10644,Gm6277
10645,A430033K04Rik
10646,Tmem238
10647,Grhl2
10648,Hmgb2
10649,Nr2c2ap
10650,Lrrc14b
10651,Erich1
10652,Toe1
10653,Psen2
10654,Cchcr1
10655,Dynlt1f
10656,Cenpt
10657,Leng1
10658,Ankrd52
10659,Arhgap27
10660,1110002L01Rik
10661,Gucy2f
10662,Acvrl1
10663,Ccnd3
10664,Asb7
10665,Polr2a
10666,Hmox1
10667,Lmnb1
10668,Mob3b
10669,Nnt
10670,Zkscan4
10671,Pck2
10672,Kdm5c
10673,Nhs
10674,Gsap
10675,Gm2115
10676,Cep164
10677,Stard13
10678,Mrpl27
10679,Gcnt2
10680,Mthfr
10681,1110008L16Rik
10682,Zfp697
10683,Traf4
10684,Zfyve16
10685,Tmem88b
10686,Nsun4
10687,Ccnyl1
10688,Kbtbd8
10689,Racgap1
10690,Crocc
10691,Cyp2e1
10692,Cd1d1
10693,Rasl11a
10694,Chrm2
10695,Skap2
10696,Armcx6
10697,Tagap
10698,Zfp182
10699,Ehd2
10700,Has3
10701,Dhrs3
10702,Qrfpr
10703,Tmem81
10704,Cep110
10705,Hist1h4f
10706,Eef2k
10707,Lgals2
10708,Adat2
10709,Tsacc
10710,Dmpk
10711,Dhx34
10712,Pifo
10713,Mapk7
10714,Klhl28
10715,D030025E07Rik
10716,Col27a1
10717,Tmem200a
10718,Slc27a1
10719,Tex261
10720,Gm12185
10721,Slc25a13
10722,Crabp1
10723,Rwdd3
10724,Psmd11
10725,Recql
10726,E2f1
10727,Ptrf
10728,Hist1h2bb
10729,Stc1
10730,Trub2
10731,Ftsj3
10732,Stra13
10733,Def6
10734,Nqo1
10735,Ccdc59
10736,Gjb1
10737,Fkbpl
10738,Camkmt
10739,Ell3
10740,Szt2
10741,Rdm1
10742,Zfp120
10743,Nsun5
10744,Lrrc45
10745,Zmat1
10746,Mir143hg
10747,Elmod3
10748,Macrod1
10749,Slc9a9
10750,Grid2ip
10751,Rimkla
10752,B3gnt2
10753,Tgfbr3
10754,Cdca8
10755,Mettl10
10756,Rfc3
10757,Nyap1
10758,Atp2b3
10759,Rhebl1
10760,Adcy9
10761,1700096K18Rik
10762,4933404O12Rik
10763,Zfp358
10764,Itgb4
10765,Cybrd1
10766,Osbpl3
10767,Zfp61
10768,Adamts16
10769,Dhrs11
10770,Igj
10771,Cntn6
10772,5031434O11Rik
10773,Gm14440
10774,Egflam
10775,Hsd11b1
10776,4732471J01Rik
10777,Glod4
10778,Gm8994
10779,Rnf8
10780,Tfpi
10781,Tmem17
10782,Ikzf4
10783,Plekhg1
10784,Mocos
10785,Scml2
10786,Mkrn2
10787,Htr7
10788,Als2cl
10789,Nup62
10790,Ttc37
10791,Fmo5
10792,Trmt61b
10793,Pus3
10794,Fdxacb1
10795,Snrnp40
10796,Plin3
10797,Zc3h3
10798,Oma1
10799,Zufsp
10800,Prrt2
10801,1700012B09Rik
10802,Rpf1
10803,Hist1h2bp
10804,Traf2
10805,Rhoh
10806,Sh3bp1
10807,Ovca2
10808,Foxo6
10809,Fzd8
10810,Ube2j2
10811,Zik1
10812,Apobec1
10813,Hist1h4h
10814,Skida1
10815,Pomc
10816,Ofd1
10817,Zfp691
10818,Dnahc7b
10819,Adpgk
10820,Epha2
10821,Bard1
10822,Mansc1
10823,Sgms2
10824,9330133O14Rik
10825,Ephb2
10826,Asb11
10827,Ldoc1
10828,Fads3
10829,Icam4
10830,9630028B13Rik
10831,Cyp39a1
10832,Ppp1r3d
10833,Siah2
10834,Vsig2
10835,Nudt7
10836,4930402H24Rik
10837,C77080
10838,C1galt1
10839,Gadd45g
10840,Tmem229b
10841,Gpr182
10842,Cyp2r1
10843,Mmp23
10844,Slc2a10
10845,Lyar
10846,Dis3l2
10847,Ubxn7
10848,2610301G19Rik
10849,Cpxm1
10850,Fndc7
10851,Zfp839
10852,Elmo3
10853,Hist1h2bj
10854,Chkb
10855,Lig4
10856,Cmtm7
10857,Sec14l3
10858,Nt5dc1
10859,AI987944
10860,Asap2
10861,Prc1
10862,Gfod1
10863,Gata2
10864,Supt7l
10865,Ap5z1
10866,Iigp1
10867,Brf2
10868,Dnaic2
10869,Arrdc2
10870,Panx1
10871,Hist2h3c1
10872,Ppp1r14a
10873,Lrrc71
10874,Carns1
10875,Eps8l1
10876,Nudcd1
10877,Egfr
10878,1110035M17Rik
10879,Gm14204
10880,Ankrd26
10881,4930412C18Rik
10882,Thrsp
10883,Col9a3
10884,D930015E06Rik
10885,Gpank1
10886,Scn5a
10887,Lamb3
10888,1700034H15Rik
10889,Hspbap1
10890,Il20rb
10891,Sulf1
10892,Rttn
10893,Thada
10894,Prkcq
10895,Supt16
10896,Inpp5e
10897,Alx3
10898,Stx11
10899,Cenpm
10900,Atg4a
10901,Sp110
10902,Tnfsf15
10903,Trim36
10904,1700094D03Rik
10905,Cmtm3
10906,Zfp52
10907,Cwf19l2
10908,Caskin2
10909,Heatr1
10910,Smc4
10911,Dus3l
10912,Cct6b
10913,BC048507
10914,Proser2
10915,Msl3l2
10916,Rin1
10917,Tmem194b
10918,Pcgf5
10919,Apobec3
10920,Mfap1b
10921,Hist1h2ba
10922,Litaf
10923,Gm5779
10924,Suv420h2
10925,Ccdc13
10926,Arap1
10927,Fbxl12
10928,Rnf113a2
10929,D630003M21Rik
10930,Lyst
10931,9130017N09Rik
10932,Il13ra2
10933,Hps6
10934,Pls1
10935,Spata6
10936,Gipr
10937,Arhgap24
10938,Dync1li1
10939,Dmrtc1a
10940,Nccrp1
10941,Inppl1
10942,Dse
10943,Kcnq1
10944,AI118078
10945,Oscp1
10946,2610035D17Rik
10947,Zfp11
10948,Tdrd5
10949,Pwp1
10950,Thra
10951,Ascc3
10952,Grap
10953,Olfr112
10954,Inpp5d
10955,F2r
10956,Pcgf6
10957,Gm5617
10958,Pcdh7
10959,Ddx11
10960,Fam211b
10961,Sept10
10962,Fbxl6
10963,Lcn3
10964,Ets1
10965,2610015P09Rik
10966,BC026585
10967,Sox8
10968,Lingo3
10969,Spats2l
10970,Hars2
10971,Sike1
10972,Hist1h2bh
10973,Zfp667
10974,Zfp36
10975,Gng8
10976,Nkd2
10977,AA987161
10978,Ubox5
10979,Irx6
10980,Fkbp14
10981,Snrpf
10982,Prkch
10983,Aplf
10984,Fzd1
10985,Relt
10986,Prrg3
10987,Dusp2
10988,1700011J10Rik
10989,Ednra
10990,9430038I01Rik
10991,Stac
10992,Snx8
10993,Slc44a5
10994,Capn6
10995,1700123M08Rik
10996,3110062M04Rik
10997,Fopnl
10998,Aanat
10999,1110034G24Rik
11000,C630043F03Rik
11001,Med18
11002,Slc27a2
11003,Slc9a5
11004,Amd1
11005,4931440P22Rik
11006,Pnma1
11007,Fbln7
11008,Rdh5
11009,Mettl5
11010,Bcorl1
11011,Abcb8
11012,Fxyd2
11013,Dpt
11014,D10Wsu102e
11015,Pole4
11016,Nynrin
11017,Sox3
11018,Rgs13
11019,Plcxd1
11020,Kcnj9
11021,Suox
11022,Serpinc1
11023,Fam217b
11024,E2f6
11025,Ppcdc
11026,L3hypdh
11027,Eme1
11028,Gpc6
11029,Uap1l1
11030,Greb1
11031,Snupn
11032,Prkcd
11033,Rrp15
11034,Artn
11035,Clmn
11036,AW112010
11037,Npm3
11038,Olfr1357
11039,Ctsk
11040,Pkib
11041,Gm715
11042,Cep76
11043,Zbtb42
11044,Gnai3
11045,Sugt1
11046,Ano10
11047,Zfp229
11048,1500004A13Rik
11049,Pigf
11050,Lrrc10b
11051,Psmg1
11052,Nhp2
11053,Myo1e
11054,Aldh1a2
11055,Itga1
11056,Hist1h2bg
11057,Atf3
11058,Gtf3c3
11059,Snx21
11060,Serpinb8
11061,Mre11a
11062,Kcnj14
11063,Mocs3
11064,Sesn2
11065,Fign
11066,Rad50
11067,Parp16
11068,Timmdc1
11069,Dtwd1
11070,Cplx3
11071,Trpt1
11072,Gjc1
11073,Elac2
11074,N4bp2
11075,Zbtb48
11076,Mthfs
11077,5033404E19Rik
11078,Tnfsf10
11079,Gm14436
11080,Msrb3
11081,Mvp
11082,Lrrc39
11083,Ngfr
11084,Tfap2c
11085,Trpc4
11086,Plekha8
11087,Syce2
11088,Zfp882
11089,Klhl21
11090,Dclre1c
11091,Gm5796
11092,Sbsn
11093,March4
11094,4930538K18Rik
11095,Pgbd1
11096,Arhgap26
11097,Slamf9
11098,Ceacam1
11099,Rnaseh2a
11100,Fam212a
11101,Tmem8
11102,Wdr93
11103,Rbm38
11104,Mrvi1
11105,Oard1
11106,Greb1l
11107,Gas8
11108,Fzd4
11109,Rpp38
11110,Oxnad1
11111,F730043M19Rik
11112,Slc30a2
11113,Slc35g1
11114,Mrc1
11115,Dok4
11116,Rbl1
11117,Epg5
11118,Ajuba
11119,Gpn2
11120,Acot10
11121,Grem1
11122,Pold1
11123,Zfp593
11124,Unc45b
11125,Ccbe1
11126,Tyw3
11127,Aox1
11128,Ska2
11129,Samd10
11130,Acy1
11131,Lrrc51
11132,Sntb2
11133,Dnase1l1
11134,Ppp6c
11135,2810408A11Rik
11136,1700055N04Rik
11137,Zfp786
11138,Kctd12b
11139,Trmt44
11140,Ogg1
11141,2610528A11Rik
11142,Enpp1
11143,Lrrc56
11144,Lpar2
11145,Lrch2
11146,Cdh6
11147,Arl16
11148,Cystm1
11149,Fam189a2
11150,Kif17
11151,Cp
11152,Capn12
11153,Stk10
11154,Cep68
11155,Nup98
11156,0610040B10Rik
11157,Atg4d
11158,Urgcp
11159,Flrt3
11160,Bcam
11161,Chrna10
11162,Zbed3
11163,Gm10790
11164,Nup43
11165,Tyrp1
11166,Veph1
11167,Gm14325
11168,Irf5
11169,1700030C10Rik
11170,Gsdma
11171,Rmi1
11172,Nfatc1
11173,March11
11174,Prrt3
11175,Snord66
11176,Igsf10
11177,Wdr70
11178,Clic1
11179,Slc26a10
11180,Cwc22
11181,Ddx55
11182,Prdm6
11183,Snai1
11184,Arhgef28
11185,Adamts5
11186,Mak16
11187,Cnot6l
11188,Calcrl
11189,Anapc15
11190,A2m
11191,Ankrd55
11192,Plscr4
11193,Ppfia3
11194,Mbnl3
11195,Fam171a2
11196,E030011O05Rik
11197,Pdp2
11198,Apln
11199,Zfp260
11200,Slc39a2
11201,Pnma3
11202,Tbxas1
11203,Fbxw17
11204,Slc16a7
11205,Alkbh2
11206,Eno3
11207,Ctsc
11208,Acot9
11209,Pgr15l
11210,Zkscan8
11211,Setd4
11212,Acp6
11213,Msx2
11214,4732415M23Rik
11215,Smurf1
11216,Zfp846
11217,4930422G04Rik
11218,1110020A21Rik
11219,N6amt2
11220,Akna
11221,Hilpda
11222,Lrrc3b
11223,Ms4a7
11224,Metap1d
11225,Fgl2
11226,Tnpo1
11227,Hapln2
11228,Prodh
11229,8430410A17Rik
11230,Rara
11231,Fam72a
11232,Cenpw
11233,Tesk2
11234,Cyp27a1
11235,A630075F10Rik
11236,Prkd2
11237,Gm13498
11238,Gngt2
11239,Igsf9
11240,Gm19710
11241,Grwd1
11242,Obp1a
11243,Asl
11244,Tdg
11245,Gm10364
11246,3110040N11Rik
11247,Myt1
11248,5730408K05Rik
11249,Zfp763
11250,Nfatc2
11251,Cutc
11252,Cwc27
11253,Rragb
11254,A930005H10Rik
11255,Atoh8
11256,2210408I21Rik
11257,Gfod2
11258,Eri1
11259,Sphkap
11260,Shmt1
11261,Ccdc51
11262,Mum1
11263,Pgls
11264,Lyrm5
11265,Foxo4
11266,4930444A02Rik
11267,Fbxl19
11268,Sst
11269,Tmc7
11270,Fam179a
11271,Wasf3
11272,Exosc9
11273,Rnf146
11274,Agk
11275,Galk2
11276,Galnt12
11277,6430710C18Rik
11278,Papd7
11279,Mzf1
11280,Fmn1
11281,Lca5
11282,Aldh1a3
11283,Ncf4
11284,Ankrd28
11285,Mfng
11286,Cyp7a1
11287,Zfp110
11288,Zfp647
11289,Slx1b
11290,Gabra2
11291,Stat2
11292,Tsen2
11293,L3mbtl2
11294,4632415L05Rik
11295,Fam71e1
11296,Ctps2
11297,Mettl18
11298,Rnf144b
11299,Coil
11300,Gucy2e
11301,Adssl1
11302,Mef2d
11303,Dars2
11304,4933407L21Rik
11305,Gm8709
11306,Star
11307,Kpna2
11308,Tead2
11309,Il16
11310,Stard4
11311,Gm6682
11312,Marveld3
11313,Dpysl3
11314,Vwc2
11315,Mtmr12
11316,Nmi
11317,Bhlha15
11318,Nrm
11319,Dusp15
11320,Papolb
11321,Smtnl2
11322,Fam13a
11323,Gm3696
11324,Btg3
11325,Cdh3
11326,Casp3
11327,4933407K13Rik
11328,Adal
11329,Igfbp3
11330,Mical1
11331,Pex16
11332,Ighmbp2
11333,Uvssa
11334,4930506C21Rik
11335,Mmp19
11336,Fkbp7
11337,Cd74
11338,Aldh1b1
11339,Tigd3
11340,Trim34a
11341,AF357359
11342,2700054A10Rik
11343,2810004N23Rik
11344,Chac1
11345,Tep1
11346,Slc6a3
11347,Ybx2
11348,Arv1
11349,Rnd1
11350,Prtn3
11351,Nat10
11352,9530091C08Rik
11353,Mtm1
11354,Mafg
11355,Kcnu1
11356,Tal1
11357,4833422C13Rik
11358,Emp3
11359,Zfp133-ps
11360,Zfp454
11361,Churc1
11362,Atp5s
11363,Slc37a1
11364,Slc38a8
11365,Tnfrsf25
11366,LOC100504703
11367,Mterfd3
11368,Prr5
11369,Dusp18
11370,Syde1
11371,Cklf
11372,Cacna1s
11373,Lgals3
11374,Pdzrn3
11375,Zswim3
11376,4931423N10Rik
11377,Cdh8
11378,Chaf1a
11379,Trim39
11380,Haus4
11381,Brca1
11382,Zfp606
11383,Heatr3
11384,Disp1
11385,Bcs1l
11386,Lsmem1
11387,Ccdc55
11388,Gm4832
11389,Uchl4
11390,Nadsyn1
11391,Gpr156
11392,Ifitm7
11393,Tango6
11394,Lrrc42
11395,Agbl4
11396,Myo1a
11397,Mchr1
11398,Cd59a
11399,D030028A08Rik
11400,Gm10336
11401,Armc7
11402,Isg20l2
11403,Gm10432
11404,Pds5a
11405,Tgds
11406,Scfd2
11407,Sntg1
11408,Usb1
11409,BC030307
11410,Tnfaip2
11411,Gm6524
11412,Adck4
11413,Foxc2
11414,Stxbp4
11415,1700019G17Rik
11416,Phf15
11417,Cd37
11418,Osmr
11419,Ubxn8
11420,Tspan11
11421,P2ry1
11422,D630039A03Rik
11423,Dnajb14
11424,Bglap
11425,2310040G24Rik
11426,Foxred2
11427,Ccl8
11428,Diexf
11429,Smpd5
11430,Adamts2
11431,Traf3ip2
11432,Wdr85
11433,Pamr1
11434,Gadl1
11435,Cyp2a5
11436,Dapk3
11437,Pwwp2b
11438,D030047H15Rik
11439,Gipc2
11440,Gli2
11441,Dancr
11442,Zfp764
11443,Eif4e3
11444,Nat9
11445,Hjurp
11446,Dsn1
11447,St7
11448,1700064M15Rik
11449,Dapk2
11450,Ddx51
11451,Gpatch3
11452,Trim21
11453,Ccl6
11454,Abcc4
11455,Atp6v1c2
11456,Eif4ebp1
11457,Relb
11458,Uxt
11459,H2-Aa
11460,Irgm1
11461,1700016K19Rik
11462,Gkn3
11463,Qsox1
11464,Fbn2
11465,Zfp866
11466,B230216G23Rik
11467,Zmynd19
11468,Alg11
11469,Zfp830
11470,Rad18
11471,Osbpl11
11472,Ppp2r5a
