,gene
14188,Zfp92
14189,Ccnf
14190,Wt1
14191,Krt9
14192,4933413J09Rik
14193,Gm16523
14194,Gm17821
14195,Prrx2
14196,Ptprc
14197,Adam3
14198,1810034E14Rik
14199,Adamts4
14200,Creb3l4
14201,6430710C18Rik
14202,B3gnt5
14203,Gm13031
14204,Sec14l5
14205,Prox2
14206,Abcb1b
14207,A930009A15Rik
14208,2810032G03Rik
14209,Xxylt1
14210,Gm2516
14211,AU041133
14212,Pigf
14213,Lck
14214,Zfp936
14215,Rgsl1
14216,Gm684
14217,Ccl17
14218,Olfr1031
14219,Mycbpap
14220,Spatc1l
14221,Msc
14222,Gm6531
14223,Rab42
14224,Tcea3
14225,Gm4827
14226,Etnk2
14227,Pcdhb21
14228,Ccnb2
14229,Lrrc3b
14230,Sh3tc1
14231,Hist1h1b
14232,Nhej1
14233,Gm11627
14234,Tdrd9
14235,Ccrl2
14236,Tmod4
14237,Parpbp
14238,Ankzf1
14239,Clec18a
14240,Zfp58
14241,Klf8
14242,Hyal3
14243,Lat2
14244,Ltf
14245,Parp10
14246,Trpv4
14247,1700012D01Rik
14248,Mesp2
14249,Slc22a3
14250,Sult5a1
14251,Zfp429
14252,Gm16998
14253,Col5a3
14254,Efcab12
14255,Satb2
14256,En2
14257,Lss
14258,Gm12603
14259,Olfr878
14260,Serhl
14261,Krt73
14262,Klk14
14263,Aim2
14264,Npff
14265,Zdhhc23
14266,A3galt2
14267,St8sia2
14268,Adamtsl3
14269,Dusp2
14270,Patl2
14271,Mapk15
14272,Ror2
14273,DQ267100
14274,Fam181a
14275,Xlr3c
14276,Glycam1
14277,Wnt3
14278,Amigo3
14279,Hhipl2
14280,Micalcl
14281,Hsd3b3
14282,Car13
14283,Gm5141
14284,Gm16386
14285,Nkapl
14286,Serpinb6b
14287,4930511M06Rik
14288,Zfp459
14289,Rs1
14290,Plscr1
14291,Dnaaf1
14292,2900055J20Rik
14293,Grhl3
14294,Ces4a
14295,Gm15915
14296,Alox12
14297,Fsd2
14298,Zfp59
14299,Angptl6
14300,I830077J02Rik
14301,Gm9159
14302,5730559C18Rik
14303,Osgin1
14304,Cdsn
14305,H2-DMb1
14306,Daw1
14307,Snx33
14308,Catsperg2
14309,Tcfl5
14310,Trim16
14311,2310069B03Rik
14312,Rac2
14313,B930059L03Rik
14314,Tmem220
14315,Tbcd
14316,Zfp341
14317,Gm20324
14318,D630033O11Rik
14319,Sgol1
14320,Dok7
14321,Gpatch3
14322,Kntc1
14323,Cacna2d4
14324,Manba
14325,Xrcc2
14326,Sox30
14327,Gucy1b2
14328,Pgam2
14329,Parvg
14330,Glis1
14331,Hist1h2bm
14332,Figf
14333,Hist1h2bf
14334,Trim10
14335,Gm20743
14336,Spag6
14337,Mill2
14338,4930488L21Rik
14339,Mir341
14340,Trim54
14341,Ankef1
14342,Slc22a18
14343,Gm7457
14344,Apol11b
14345,Kif14
14346,Piwil2
14347,Hnrnph3
14348,Gm5441
14349,BC024978
14350,Pih1d2
14351,Lypd6b
14352,Dbf4
14353,F630028O10Rik
14354,Msi1
14355,Pald1
14356,1700007J10Rik
14357,T2
14358,Vmn1r206
14359,Acnat1
14360,B430010I23Rik
14361,Klf5
14362,Insm2
14363,Slc38a8
14364,Il10rb
14365,Klhl41
14366,Prom2
14367,Mir16-1
14368,Cnn1
14369,Ccdc125
14370,Gmip
14371,Dmc1
14372,Tmco4
14373,Zbtb46
14374,Tnfsf13b
14375,1190003J15Rik
14376,Pcdh12
14377,Gm5129
14378,Tc2n
14379,Vgll3
14380,Fes
14381,BC094916
14382,Pyhin1
14383,1700018A04Rik
14384,Capg
14385,Ggcx
14386,Ccdc38
14387,Arhgap30
14388,Edaradd
14389,Olfr1507
14390,Mir544
14391,Bfsp1
14392,Nup210l
14393,Tnfsf10
14394,Fgfr4
14395,Ms4a4c
14396,Col4a4
14397,9130206I24Rik
14398,Zcchc16
14399,Olfr725
14400,Col13a1
14401,Zfp946
14402,Pkdrej
14403,Il1r1
14404,Naip5
14405,Cd79a
14406,Sspo
14407,Olfr727
14408,Snx9
14409,Aspm
14410,C3
14411,Slamf1
14412,2300005B03Rik
14413,Gm12522
14414,Hmmr
14415,Irf6
14416,Arhgap9
14417,Ttll9
14418,Olfr536
14419,Fetub
14420,1110006O24Rik
14421,Plekhf1
14422,Cdrt4
14423,1700123M08Rik
14424,Atf7
14425,Gm5820
14426,Cd48
14427,Gpr160
14428,Timp1
14429,Zfp750
14430,Pirt
14431,E130006D01Rik
14432,Calml4
14433,Podn
14434,9930111J21Rik2
14435,Tmem202
14436,Top2a
14437,Mir3060
14438,Efcab5
14439,Dnali1
14440,Rgs22
14441,Alkbh4
14442,1700019D03Rik
14443,Aurkb
14444,Rnu11
14445,Gm4951
14446,Gm2061
14447,Wnt2b
14448,Cytip
14449,Maats1
14450,Scgb2b27
14451,Tyk2
14452,Reg3g
14453,Haus8
14454,Frrs1
14455,Slc38a4
14456,Pcdhgb5
14457,Slc24a6
14458,Rsl1
14459,Nudt17
14460,6030407O03Rik
14461,2700054A10Rik
14462,Zfp648
14463,Fam83f
14464,Ovol1
14465,Sp5
14466,Col14a1
14467,Sln
14468,Rnf32
14469,Gpr68
14470,Grb7
14471,Gtf3a
14472,4931406H21Rik
14473,Zfp957
14474,Ehf
14475,Mir377
14476,Gm10190
14477,Dynlrb2
14478,Chst9
14479,Plcg2
14480,Gdf1
14481,Birc3
14482,Olfr1250
14483,Gm20751
14484,Lamb3
14485,Gchfr
14486,Cldn26
14487,9530027J09Rik
14488,9430083A17Rik
14489,Bcl2l12
14490,2700046A07Rik
14491,Trim56
14492,Gm14634
14493,Harbi1
14494,Gm7444
14495,Gbp11
14496,Gm8096
14497,Mcm10
14498,Gbp8
14499,4930404N11Rik
14500,Klk13
14501,Gm10639
14502,Snora52
14503,Ncf1
14504,Gadl1
14505,Lyz1
14506,A730056A06Rik
14507,Snx29
14508,Psmb11
14509,Rasl2-9
14510,Nudt12
14511,1700029I15Rik
14512,Il12b
14513,1700028P14Rik
14514,BC028528
14515,Gpr65
14516,Serpinb9
14517,Trappc2
14518,Fcna
14519,Dmrta1
14520,Masp2
14521,Gm5065
14522,Alpk1
14523,4930512B01Rik
14524,2810433D01Rik
14525,Nrp
14526,Dera
14527,A4galt
14528,Gm8363
14529,Dear1
14530,Lhcgr
14531,Vsig10
14532,Cyp3a13
14533,Arsi
14534,Tram2
14535,Chst3
14536,1300017J02Rik
14537,Gsdma
14538,Map3k6
14539,Zfp934
14540,BB031773
14541,Gm13152
14542,Mfap5
14543,Rhbdf2
14544,Gm20748
14545,Sebox
14546,Adamts16
14547,Ccdc152
14548,Cnfn
14549,D830030K20Rik
14550,Wdr86
14551,Ifitm6
14552,Selp
14553,A930018P22Rik
14554,Depdc1a
14555,Fam178b
14556,Zp3r
14557,AW549542
14558,Gm4013
14559,C5ar1
14560,Lgals4
14561,Ascl1
14562,C1qtnf1
14563,Tenm1
14564,Mef2b
14565,Cenpi
14566,4930429B21Rik
14567,Hbb-bh1
14568,Gm8979
14569,Lhx1
14570,4930428G15Rik
14571,6330418K02Rik
14572,Glp2r
14573,Fgf18
14574,Ripk4
14575,Zfp874a
14576,Sds
14577,Dll3
14578,Myb
14579,Bmx
14580,Gm15881
14581,Tmem255b
14582,Adra2b
14583,C130060C02Rik
14584,Gm8267
14585,Fam111a
14586,Ntf3
14587,5033404E19Rik
14588,Cd209g
14589,Kri1
14590,Snora68
14591,Prnd
14592,Zap70
14593,Arhgef5
14594,6330415B21Rik
14595,Mir30c-2
14596,Gpr174
14597,Ahsg
14598,Siglech
14599,Ano5
14600,3000002C10Rik
14601,Pax6os1
14602,Tnfrsf17
14603,Mir98
14604,Aqp7
14605,Adprhl1
14606,Pfn3
14607,Olfr732
14608,Rgn
14609,Spag4
14610,Abcc6
14611,Ifi205
14612,Ms4a4d
14613,Mfi2
14614,Pbk
14615,Olfr558
14616,Phf7
14617,Snai1
14618,Efcc1
14619,C1rb
14620,Ccr1
14621,Ska3
14622,Nlrp5
14623,Cenph
14624,Ebf1
14625,Gm6981
14626,Ano8
14627,Ube2cbp
14628,Gm14484
14629,Ctu1
14630,Nlrp5-ps
14631,Zfp641
14632,Gm10560
14633,Irx1
14634,Dmrtb1
14635,Fasl
14636,Pmaip1
14637,Fzd4
14638,Khnyn
14639,Rnf43
14640,D16Ertd519e
14641,Kcp
14642,Olfr204
14643,Gcfc2
14644,C920021L13Rik
14645,6030408B16Rik
14646,Tmem170
14647,Hipk4
14648,Il15ra
14649,Fam227b
14650,Angptl7
14651,1700012D14Rik
14652,Cd37
14653,Pcdhac1
14654,Plekhs1
14655,Gpr135
14656,4930415O20Rik
14657,Tlr6
14658,Mcmdc2
14659,Agxt2l2
14660,Cbx2
14661,Slc25a21
14662,Fam187a
14663,Lgals12
14664,Meox2
14665,Bpifa1
14666,Igsf5
14667,Sycp1-ps1
14668,Hist3h2bb-ps
14669,Gm5127
14670,Cftr
14671,D730005E14Rik
14672,Rell2
14673,Mak
14674,Bmp4
14675,Slc12a8
14676,1700011J10Rik
14677,Cryba1
14678,Il1r2
14679,Gm14124
14680,Mir382
14681,Snord83b
14682,E430016F16Rik
14683,Rpl3l
14684,Abcd1
14685,Pcdhgb8
14686,D130040H23Rik
14687,Olfr212
14688,Hells
14689,Aldob
14690,4930578C19Rik
14691,Ccdc103
14692,Dnmt3b
14693,Mir344-2
14694,Gm16617
14695,Chtf18
14696,Pex10
14697,1700055N04Rik
14698,Ube2c
14699,Exd1
14700,4930579K19Rik
14701,E030011O05Rik
14702,Gm16596
14703,Klc3
14704,Gm5083
14705,4932438H23Rik
14706,Gm6194
14707,Tmem69
14708,Apoh
14709,Exoc3l4
14710,A930007I19Rik
14711,Cmah
14712,Zfp442
14713,Dhrs2
14714,4930520O04Rik
14715,1700034I23Rik
14716,Cyp11a1
14717,AV039307
14718,Mks1
14719,D130043K22Rik
14720,Pkd1l3
14721,Tmem154
14722,1700007K13Rik
14723,Ptgr1
14724,0610039K10Rik
14725,Vit
14726,Ggt6
14727,S1pr4
14728,Chrna4
14729,Hk2
14730,Hist1h2ak
14731,Agmat
14732,Opn1mw
14733,Mars2
14734,Alg1
14735,D030028A08Rik
14736,Slc30a2
14737,Tm4sf20
14738,Crxos1
14739,Asb14
14740,Plin4
14741,4921533I20Rik
14742,4930447A16Rik
14743,Pnlip
14744,Mab21l1
14745,2310068J16Rik
14746,4732415M23Rik
14747,Gsg1
14748,Gpr52
14749,Zcchc4
14750,Hist2h4
14751,Otop1
14752,Gm514
14753,Pex11c
14754,1700065I17Rik
14755,Sgcz
14756,Sec16b
14757,Khdrbs2
14758,Pcdhgb1
14759,Zmynd12
14760,Uba1y
14761,Myoz2
14762,Cml5
14763,S1pr5
14764,Chst13
14765,Edar
14766,1700011I03Rik
14767,1700065J18Rik
14768,Ccno
14769,Oprd1
14770,BC061194
14771,Gm973
14772,Ankrd55
14773,Gm13939
14774,1700001F09Rik
14775,Prss45
14776,Lrtm1
14777,Itgb3
14778,Tnfrsf11b
14779,Calr3
14780,Pcdhgb2
14781,Grm4
14782,Oit3
14783,Gbx1
14784,Tmem8c
14785,Pyroxd1
14786,Cndp1
14787,Syna
14788,Gm4971
14789,Cd200r1
14790,Fhl3
14791,Prkcg
14792,Gm19705
14793,Pik3r5
14794,Rgs9bp
14795,C330013E15Rik
14796,A530016L24Rik
14797,Nxnl2
14798,9630028B13Rik
14799,Tex29
14800,Gtpbp6
14801,Cyb5rl
14802,Gm10791
14803,Thoc6
14804,Snord65
14805,Bhlha9
14806,Tead3
14807,Zscan25
14808,A630033H20Rik
14809,Has1
14810,Zfp960
14811,Mrps2
14812,4732471J01Rik
14813,Scn10a
14814,Sepsecs
14815,Mir1904
14816,Igj
14817,Ldhal6b
14818,Rab19
14819,4930467E23Rik
14820,Cd38
14821,9330159M07Rik
14822,Rfc4
14823,Oscar
14824,Kcns3
14825,Gm16907
14826,Fndc9
14827,Gdf9
14828,Bpifb6
14829,AA387883
14830,Cyyr1
14831,Gm6377
14832,Tpx2
14833,E430018J23Rik
14834,Gm6994
14835,Aadat
14836,Slfn3
14837,Sla
14838,Ahrr
14839,Milr1
14840,Plbd1
14841,Gm13399
14842,Ggt1
14843,Fcrlb
14844,Snora61
14845,E2f7
14846,Tmem102
14847,9930012K11Rik
14848,Prl
14849,Runx3
14850,Irak3
14851,Hsf3
14852,Chrna2
14853,Msr1
14854,Vil1
14855,Egfl6
14856,Snord4a
14857,Usp43
14858,Tmem150b
14859,Btbd19
14860,Gm13238
14861,Cfhr2
14862,Ccl28
14863,Apol9a
14864,Apoc3
14865,Amn
14866,Prl4a1
14867,Tcf15
14868,Olfr1297
14869,Mnda
14870,Xpnpep3
14871,F7
14872,Gm13315
14873,Zfp54
14874,Olfm2
14875,Taf1c
14876,Chia
14877,Cdt1
14878,Tubb2a-ps2
14879,Cyp2e1
14880,Dazl
14881,C86695
14882,Snord2
14883,1500017E21Rik
14884,Slc44a3
14885,Kcnk6
14886,Ngf
14887,0610040B10Rik
14888,Idua
14889,Rapsn
14890,1700019G24Rik
14891,Thyn1
14892,Itprip
14893,Cd22
14894,Zpld1
14895,4930507D05Rik
14896,Ncf4
14897,Sytl4
14898,Col22a1
14899,A930041C12Rik
14900,Chodl
14901,Icos
14902,Tnfrsf22
14903,Dppa5a
14904,6330409D20Rik
14905,Otof
14906,Fbxl8
14907,1700045H11Rik
14908,Ttc22
14909,2310015B20Rik
14910,Megf6
14911,Snord16a
14912,AW146154
14913,BC100451
14914,4930486L24Rik
14915,Snord12
14916,Myh7b
14917,Tha1
14918,Elf4
14919,Ube2u
14920,Dcst1
14921,Gp1ba
14922,Glrp1
14923,Fam57a
14924,Gm10406
14925,Avp
14926,4931408D14Rik
14927,Pcdhb6
14928,1700125H03Rik
14929,Prss52
14930,Insl6
14931,Glipr1
14932,Gm5136
14933,Chrna6
14934,Sapcd1
14935,Bub1
14936,Fate1
14937,Pi16
14938,Fbxl15
14939,Gm6297
14940,Rimbp3
14941,Catsperg1
14942,Spp2
14943,Pole2
14944,Pcdha6
14945,Gm16532
14946,Spata3
14947,Wnt10b
14948,1810011H11Rik
14949,Mogat1
14950,Rrm2
14951,C4bp-ps1
14952,1700010K23Rik
14953,Hist1h3a
14954,Agk
14955,Reg3b
14956,5730522E02Rik
14957,2010001E11Rik
14958,Zfp87
14959,Eno1
14960,Bves
14961,Gm10046
14962,Hrc
14963,Ect2l
14964,Rnf121
14965,Zfp553
14966,Atg9b
14967,Cxcl11
14968,Pdlim1
14969,Itgb7
14970,4930579G24Rik
14971,Gm10389
14972,Nkx2-2as
14973,4933417D19Rik
14974,Kif24
14975,Plin5
14976,Kremen2
14977,Atp10b
14978,Hist1h3f
14979,Ccdc108
14980,Dpp4
14981,Slc22a21
14982,Six1
14983,Card11
14984,Gdpgp1
14985,4930405A21Rik
14986,Stat4
14987,4933406J10Rik
14988,Slc26a1
14989,AU040972
14990,Mettl24
14991,Cmklr1
14992,Hist1h3b
14993,Ptprcap
14994,Mir1933
14995,Ccl12
14996,Upp1
14997,Cyp2j12
14998,Mir568
14999,2810417H13Rik
15000,Gm13251
15001,Uts2
15002,Rad51ap2
15003,Gm7854
15004,Tbx4
15005,Mettl8
15006,Hpn
15007,Cdh7
15008,Mirlet7c-2
15009,Olfm4
15010,9530026P05Rik
15011,Agbl3
15012,Htr6
15013,Wdr31
15014,Fbln7
15015,Rwdd3
15016,Reep4
15017,Gpr30
15018,Ephx3
15019,Poln
15020,Cpsf4l
15021,Apobec1
15022,Cdc6
15023,Ccdc65
15024,Ly96
15025,Mdh1b
15026,2210416O15Rik
15027,6720468P15Rik
15028,Was
15029,Arsj
15030,Spats1
15031,Xkr6
15032,Cenpn
15033,Arl9
15034,Brat1
15035,Slc5a8
15036,Ccdc159
15037,Fam194a
15038,D430020J02Rik
15039,Syne3
15040,AF357399
15041,Magix
15042,Cacng8
15043,Hist1h2af
15044,Pik3c2g
15045,Mir1928
15046,Plaur
15047,Hlx
15048,AU023762
15049,Foxf1
15050,Zfp947
15051,Ccdc15
15052,Cml3
15053,Fam166b
15054,Ppp1r2-ps7
15055,Gm609
15056,Otx2
15057,Oprm1
15058,Slc16a8
15059,Slc25a53
15060,Olfr31
15061,Elovl3
15062,Mctp2
15063,Corin
15064,Gm11128
15065,C430002N11Rik
15066,4932413F04Rik
15067,Klhl35
15068,Evpl
15069,F420014N23Rik
15070,Ankrd66
15071,Rpl39l
15072,Sostdc1
15073,Rbm47
15074,Gm4477
15075,Paox
15076,Evi5l
15077,4930545L23Rik
15078,Tomm20l
15079,Pla2g4c
15080,Klhl10
15081,Lrrc20
15082,Vav2
15083,Fzd10
15084,Ascl4
15085,Hist2h2ab
15086,Smco2
15087,Nutm1
15088,6430531B16Rik
15089,Shcbp1
15090,2610318N02Rik
15091,Spin4
15092,Cd248
15093,Trmt13
15094,Cuzd1
15095,Acsf2
15096,Mafa
15097,Bbs10
15098,4930455C13Rik
15099,Sh3rf2
15100,Srms
15101,0610038B21Rik
15102,Ccdc88b
15103,Prrg4
15104,Ttll8
15105,Csf2rb
15106,B4galnt2
15107,Ecel1
15108,Paqr3
15109,Tifab
15110,Tnnt3
15111,4930578M01Rik
15112,Spint1
15113,Lrp2bp
15114,Enpp3
15115,Snord111
15116,Snord49b
15117,Slx4ip
15118,Asb4
15119,Upp2
15120,BC049715
15121,Fam183b
15122,Rtdr1
15123,Tigd4
15124,Akr1c21
15125,Slc41a2
15126,Stmn1-rs1
15127,Serpinb6e
15128,4931428F04Rik
15129,Gm9054
15130,Pdzd7
15131,Npm2
15132,Amelx
15133,Mtap7d3
15134,Pkmyt1
15135,Mybl2
15136,Trim29
15137,Ccdc150
15138,Pla2g3
15139,4932418E24Rik
15140,Nhlrc3
15141,Snord72
15142,Vsig2
15143,Cnga4
15144,Tyms-ps
15145,6030443J06Rik
15146,Cysltr1
15147,Clec12b
15148,AV051173
15149,Cd180
15150,Gpr87
15151,Slc27a5
15152,Stox1
15153,Efna4
15154,Pla2r1
15155,Aox3l1
15156,Casz1
15157,Ifi203
15158,Mypn
15159,Gm1966
15160,Lcn3
15161,Olfr1271
15162,Ugt2a1
15163,Ap5b1
15164,Krt18
15165,Neu2
15166,5830403M04Rik
15167,Wdr16
15168,Ccdc8
15169,Olfr1384
15170,Tnfrsf18
15171,Ccdc170
15172,Impg2
15173,Pabpc6
15174,Muc2
15175,Pde11a
15176,Pvr
15177,Mup5
15178,Mir335
15179,Hist2h2ac
15180,Cyp2d9
15181,A330076C08Rik
15182,Zfp169
15183,Srd5a2
15184,Csf3r
15185,Khdc3
15186,Snord53
15187,Shmt1
15188,Tfap2a
15189,4930474N09Rik
15190,Snord57
15191,Ercc6l
15192,Adam39
15193,BC037704
15194,Wdr25
15195,Zfp536
15196,Mfap4
15197,Col6a3
15198,Atp8b5
15199,2610035F20Rik
15200,Gm21693
15201,Lbp
15202,Olfr113
15203,C2cd4d
15204,4930581F22Rik
15205,Ntn5
15206,Cgn
15207,Myom3
15208,Azgp1
15209,Upb1
15210,Gm3716
15211,Clec4a2
15212,Serpinb11
15213,Btk
15214,Zc3h12d
15215,Gm16197
15216,1700067K01Rik
15217,Adam28
15218,Lcn11
15219,Olfr901
15220,Ces1d
15221,Col4a3
15222,Olfr729
15223,Katnal2
15224,Cdc20
15225,Svopl
15226,Syce1
15227,Mir467c
15228,Phldb3
15229,Krt19
15230,a
15231,2610206C17Rik
15232,Cxcr3
15233,Fmo2
15234,Gm5
15235,Gt(ROSA)26Sor
15236,Kif19a
15237,Taar8b
15238,Zfp382
15239,Xylt1
15240,1700024P16Rik
15241,B230208H11Rik
15242,Lrriq3
15243,Olfr935
15244,4930555G01Rik
15245,Slc11a1
15246,Sp100
15247,2610316D01Rik
15248,A730008H23Rik
15249,Smco1
15250,Olfr978
15251,Csnka2ip
15252,Kctd21
15253,Msx3
15254,F2rl3
15255,Ggn
15256,4930465A12Rik
15257,Xrra1
15258,Gm2011
15259,1700007G11Rik
15260,Prss35
15261,Arr3
15262,Ccdc79
15263,Mup8
15264,Irx5
15265,Eda2r
15266,5430405H02Rik
15267,Tex14
15268,Bst1
15269,Fam19a3
15270,Ccl5
15271,Myl4
15272,4930529C04Rik
15273,Pip5kl1
15274,Gm8773
15275,Wdr93
15276,AI607873
15277,Olfr1443
15278,Pdcd1
15279,5830403L16Rik
15280,Marveld2
15281,Ifi27l2b
15282,Sytl5
15283,Mir186
15284,Asf1b
15285,Gxylt2
15286,Gpr26
15287,B3gnt7
15288,4930444F02Rik
15289,Kcne2
15290,Tmem74
15291,Rorc
15292,Nanos2
15293,Mmel1
15294,Prox1
15295,Gm15545
15296,Snord73a
15297,Adam1b
15298,4930405P13Rik
15299,Ppp1r1c
15300,Mettl21c
15301,Cd14
15302,Pde6a
15303,Gm10334
15304,Osm
15305,Prss3
15306,5830444B04Rik
15307,Ccl4
15308,Gabrg3
15309,Mir124a-2
15310,4933432G23Rik
15311,Fn3krp
15312,Mmrn1
15313,4930503B20Rik
15314,AA465934
15315,Kcnj13
15316,Pcdhga3
15317,Gm20125
15318,Wdr63
15319,9030624G23Rik
15320,Lrfn1
15321,AA388235
15322,C730002L08Rik
15323,Slc25a30
15324,Nhlh2
15325,Gm15910
15326,Nxpe2
15327,Mir760
15328,S100z
15329,5530401A14Rik
15330,Rab25
15331,Ly6g6c
15332,Cyb5d1
15333,Phox2a
15334,Neurog2
15335,4930524B15Rik
15336,P2rx5
15337,Card9
15338,Cldn3
15339,Slc22a15
15340,Grin2d
15341,Akr1b3
15342,Nsun3
15343,Pgr15l
15344,Fam19a1
15345,Bpifb2
15346,Psmb9
15347,Insrr
15348,Tex26
15349,1700034G24Rik
15350,Slc6a20a
15351,Tmed6
15352,Agr3
15353,Pi15
15354,2010204K13Rik
15355,Leprel1
15356,Gm10790
15357,Nek10
15358,Olfr549
15359,Gm17762
15360,Htra4
15361,Gm10863
15362,Eras
15363,Ddb2
15364,Ada
15365,E330013P04Rik
15366,Trp53tg5
15367,Ccdc68
15368,Kcng3
15369,Csf2rb2
15370,A630001G21Rik
15371,Arhgef39
15372,Gm5480
15373,Rem1
15374,Fam216b
15375,Qrfp
15376,A530046M15Rik
15377,Olfr610
15378,Vrk2
15379,9530080O11Rik
15380,Cxcl17
15381,Gm4907
15382,Gm7104
15383,Glt28d2
15384,Olfr640
15385,Fam24a
15386,A330035P11Rik
15387,Rag1
15388,Mir7-1
15389,A230020J21Rik
15390,Gm13749
15391,Polh
15392,Gm1995
15393,1700040N02Rik
15394,Tnfaip8l3
15395,Vwa2
15396,Rp1
15397,Olfr988
15398,Hsd17b13
15399,Baat
15400,4833419F23Rik
15401,Sertad3
15402,6530411M01Rik
15403,Farp2
15404,Olfr987
15405,Gpr157
15406,Speer4a
15407,4930521E06Rik
15408,4930579G18Rik
15409,S100a14
15410,Ifltd1
15411,Mcoln3
15412,4933408J17Rik
15413,Trim43b
15414,Tnnc1
15415,Trim43a
15416,9130015L21Rik
15417,Gm13051
15418,Gm7056
15419,Zfp534
15420,Glra3
15421,Il5ra
15422,Dram1
15423,2810408A11Rik
15424,Efhb
15425,Comp
15426,Ch25h
15427,Snord37
15428,Casc1
15429,Slc17a8
15430,Gm19434
15431,Acoxl
15432,Gstm3
15433,Ceacam9
15434,Slc12a1
15435,Ermap
15436,Tdh
15437,Fam159b
15438,Gm17769
15439,Lrg1
15440,Prss50
15441,Slc6a12
15442,2210408F21Rik
15443,Crygn
15444,Hhipl1
15445,Pcdha1
15446,Derl3
15447,4833417C18Rik
15448,9330162B11Rik
15449,4930517E11Rik
15450,Akap14
15451,Olfr633
15452,Kif11
15453,Evi2b
15454,Vmn2r46
15455,Cfb
15456,E2f2
15457,Gm1564
15458,Tspan8
15459,Usp18
15460,Gm19395
15461,Chek1
15462,Glb1l2
15463,Cyp2t4
15464,Gpr139
15465,Vax1
15466,Guca1a
15467,4930423M02Rik
15468,Cd59b
15469,Lepr
15470,4930452A19Rik
15471,A330069E16Rik
15472,A630020A06
15473,E230016M11Rik
15474,Ffar2
15475,Dok4
15476,4933417G07Rik
15477,BC089491
15478,CK137956
15479,1700071K01Rik
15480,Zfp389
15481,Casc5
15482,Nlrc4
15483,Fgf5
15484,Snord118
15485,Gm15413
15486,Mst1
15487,9130011E15Rik
15488,Gm20597
15489,Casq1
15490,4732456N10Rik
15491,Gpr171
15492,Muc1
15493,Asic3
15494,Gm8179
15495,Aox4
15496,Bcl2l15
15497,Sytl3
15498,C030013G03Rik
15499,Sh2d4b
15500,Mir670
15501,Gm6588
15502,5830416I19Rik
15503,Kcnrg
15504,Slc16a14
15505,Mir3074-1
15506,AF366264
15507,Mir9-2
15508,4930599N23Rik
15509,4921501E09Rik
15510,E130008D07Rik
15511,Hsbp1l1
15512,1700024B18Rik
15513,Oca2
15514,Cntnap5b
15515,D6Ertd474e
15516,5330413P13Rik
15517,Uprt
15518,1700102H20Rik
15519,Gm9962
15520,Ccdc113
15521,Gm867
15522,Galns
15523,5830418P13Rik
15524,4933411G11Rik
15525,Gli1
15526,Calcb
15527,Gm4814
15528,Sned1
15529,Rassf6
15530,Mxd3
15531,Six3
15532,Ankar
15533,Cd96
15534,Gpr97
15535,Apobec3
15536,Epx
15537,Cacng6
15538,Gstcd
15539,Ncmap
15540,9830147E19Rik
15541,Serpina12
15542,Ftsj2
15543,Mir677
15544,Kcnd1
15545,Wdr27
15546,Xlr3a
15547,Tnfaip2
15548,Cyp2r1
15549,Gm7092
15550,Bmp3
15551,Pcdhac2
15552,Cacna1f
15553,Gm13944
15554,Olfr1359
15555,BC051019
15556,Klhl3
15557,Smim6
15558,Mc4r
15559,Tex40
15560,Gm16516
15561,2410004I01Rik
15562,Nhlh1
15563,Ppl
15564,Erg
15565,Gm15408
15566,Pilrb1
15567,4930431P03Rik
15568,Ptprh
15569,Adamtsl2
15570,Fbxw15
15571,Tnfsf11
15572,Tectb
15573,Barhl1
15574,Rnf135
15575,Snord23
15576,Efcab9
15577,Ankrd23
15578,Hes7
15579,2410057H14Rik
15580,1700013F07Rik
15581,Pde6b
15582,1700034H15Rik
15583,Lhfpl1
15584,Tdrd12
15585,Hpx
15586,E330009J07Rik
15587,Taf7l
15588,Cd40
15589,Kcnh6
15590,Lpo
15591,Uncx
15592,Armc4
15593,Ccdc40
15594,Sema3g
15595,Mir1955
15596,M1ap
15597,Mir143hg
15598,Cd300lf
15599,Gm11351
15600,Rnf125
15601,Mir9-1
15602,Cdca5
15603,Fgl1
15604,Mx1
15605,Lrguk
15606,Gm14288
15607,Irx3
15608,D930020B18Rik
15609,Aldh3a1
15610,Dfnb59
15611,Slc36a2
15612,5430401F13Rik
15613,Olfr1308
15614,Pnma5
15615,Olfr711
15616,Sirpb1b
15617,Myh15
15618,LOC100038947
15619,Slc22a20
15620,Pabpc5
15621,Fgf21
15622,Actn3
15623,Trpv6
15624,Gm5134
15625,Zfp773
15626,Sectm1a
15627,Ssmem1
15628,Olfr365
15629,Acp5
15630,Ttll13
15631,4932441J04Rik
15632,Prr15l
15633,9930014A18Rik
15634,Fpr2
15635,Acot12
15636,Smim5
15637,Ammecr1
15638,Satl1
15639,Usp50
15640,Ttc21a
15641,Abp1
15642,Alx1
15643,Fezf1
15644,Camp
15645,Odam
15646,4930505A04Rik
15647,Ngp
15648,Abhd15
15649,Arhgef37
15650,Ugt1a7c
15651,Kdm4d
15652,Skor1
15653,Olfr1372-ps1
15654,Nrl
15655,Myzap
15656,Wee2
15657,Mir30a
15658,Zc3h12a
15659,Cyp1a2
15660,B230206H07Rik
15661,Gpr84
15662,Slfn10-ps
15663,Krt72
15664,Olfr1212
15665,Olfr1427
15666,Fcgr4
15667,1700001L05Rik
15668,Pcdhb2
