,gene
4425,ENSG00000120616
4426,ENSG00000120645
4427,ENSG00000120647
4428,ENSG00000120656
4429,ENSG00000120658
4430,ENSG00000120662
4431,ENSG00000120675
4432,ENSG00000120685
4433,ENSG00000120686
4434,ENSG00000120688
4435,ENSG00000120690
4436,ENSG00000120693
4437,ENSG00000120694
4438,ENSG00000120696
4439,ENSG00000120697
4440,ENSG00000120699
4441,ENSG00000120705
4442,ENSG00000120708
4443,ENSG00000120709
4444,ENSG00000120725
4445,ENSG00000120727
4446,ENSG00000120733
4447,ENSG00000120738
4448,ENSG00000120742
4449,ENSG00000120756
4450,ENSG00000120784
4451,ENSG00000120798
4452,ENSG00000120800
4453,ENSG00000120802
4454,ENSG00000120805
4455,ENSG00000120820
4456,ENSG00000120832
4457,ENSG00000120833
4458,ENSG00000120837
4459,ENSG00000120860
4460,ENSG00000120868
4461,ENSG00000120875
4462,ENSG00000120885
4463,ENSG00000120889
4464,ENSG00000120896
4465,ENSG00000120899
4466,ENSG00000120910
4467,ENSG00000120913
4468,ENSG00000120915
4469,ENSG00000120925
4470,ENSG00000120937
4471,ENSG00000120942
4472,ENSG00000120948
4473,ENSG00000120963
4474,ENSG00000120992
4475,ENSG00000121005
4476,ENSG00000121022
4477,ENSG00000121039
4478,ENSG00000121057
4479,ENSG00000121058
4480,ENSG00000121060
4481,ENSG00000121064
4482,ENSG00000121067
4483,ENSG00000121068
4484,ENSG00000121073
4485,ENSG00000121075
4486,ENSG00000121101
4487,ENSG00000121104
4488,ENSG00000121152
4489,ENSG00000121207
4490,ENSG00000121210
4491,ENSG00000121211
4492,ENSG00000121236
4493,ENSG00000121270
4494,ENSG00000121274
4495,ENSG00000121281
4496,ENSG00000121289
4497,ENSG00000121297
4498,ENSG00000121310
4499,ENSG00000121316
4500,ENSG00000121350
4501,ENSG00000121351
4502,ENSG00000121361
4503,ENSG00000121380
4504,ENSG00000121390
4505,ENSG00000121406
4506,ENSG00000121410
4507,ENSG00000121413
4508,ENSG00000121417
4509,ENSG00000121440
4510,ENSG00000121454
4511,ENSG00000121481
4512,ENSG00000121486
4513,ENSG00000121542
4514,ENSG00000121552
4515,ENSG00000121570
4516,ENSG00000121577
4517,ENSG00000121578
4518,ENSG00000121579
4519,ENSG00000121594
4520,ENSG00000121621
4521,ENSG00000121644
4522,ENSG00000121653
4523,ENSG00000121671
4524,ENSG00000121680
4525,ENSG00000121690
4526,ENSG00000121691
4527,ENSG00000121716
4528,ENSG00000121741
4529,ENSG00000121743
4530,ENSG00000121749
4531,ENSG00000121753
4532,ENSG00000121766
4533,ENSG00000121769
4534,ENSG00000121774
4535,ENSG00000121775
4536,ENSG00000121797
4537,ENSG00000121807
4538,ENSG00000121851
4539,ENSG00000121858
4540,ENSG00000121864
4541,ENSG00000121879
4542,ENSG00000121892
4543,ENSG00000121895
4544,ENSG00000121897
4545,ENSG00000121898
4546,ENSG00000121900
4547,ENSG00000121903
4548,ENSG00000121904
4549,ENSG00000121905
4550,ENSG00000121931
4551,ENSG00000121933
4552,ENSG00000121940
4553,ENSG00000121957
4554,ENSG00000121964
4555,ENSG00000121966
4556,ENSG00000121988
4557,ENSG00000121989
4558,ENSG00000122008
4559,ENSG00000122025
4560,ENSG00000122026
4561,ENSG00000122033
4562,ENSG00000122034
4563,ENSG00000122042
4564,ENSG00000122068
4565,ENSG00000122085
4566,ENSG00000122121
4567,ENSG00000122122
4568,ENSG00000122126
4569,ENSG00000122136
4570,ENSG00000122140
4571,ENSG00000122176
4572,ENSG00000122188
4573,ENSG00000122194
4574,ENSG00000122203
4575,ENSG00000122218
4576,ENSG00000122223
4577,ENSG00000122224
4578,ENSG00000122257
4579,ENSG00000122299
4580,ENSG00000122335
4581,ENSG00000122359
4582,ENSG00000122367
4583,ENSG00000122376
4584,ENSG00000122378
4585,ENSG00000122386
4586,ENSG00000122390
4587,ENSG00000122406
4588,ENSG00000122417
4589,ENSG00000122420
4590,ENSG00000122435
4591,ENSG00000122477
4592,ENSG00000122481
4593,ENSG00000122482
4594,ENSG00000122483
4595,ENSG00000122484
4596,ENSG00000122490
4597,ENSG00000122507
4598,ENSG00000122512
4599,ENSG00000122515
4600,ENSG00000122545
4601,ENSG00000122547
4602,ENSG00000122550
4603,ENSG00000122557
4604,ENSG00000122565
4605,ENSG00000122566
4606,ENSG00000122574
4607,ENSG00000122591
4608,ENSG00000122641
4609,ENSG00000122642
4610,ENSG00000122643
4611,ENSG00000122644
4612,ENSG00000122674
4613,ENSG00000122678
4614,ENSG00000122679
4615,ENSG00000122687
4616,ENSG00000122691
4617,ENSG00000122692
4618,ENSG00000122694
4619,ENSG00000122696
4620,ENSG00000122705
4621,ENSG00000122707
4622,ENSG00000122728
4623,ENSG00000122729
4624,ENSG00000122733
4625,ENSG00000122735
4626,ENSG00000122741
4627,ENSG00000122756
4628,ENSG00000122778
4629,ENSG00000122779
4630,ENSG00000122783
4631,ENSG00000122786
4632,ENSG00000122824
4633,ENSG00000122861
4634,ENSG00000122862
4635,ENSG00000122863
4636,ENSG00000122870
4637,ENSG00000122873
4638,ENSG00000122877
4639,ENSG00000122882
4640,ENSG00000122884
4641,ENSG00000122912
4642,ENSG00000122952
4643,ENSG00000122958
4644,ENSG00000122965
4645,ENSG00000122966
4646,ENSG00000122970
4647,ENSG00000122971
4648,ENSG00000122986
4649,ENSG00000123064
4650,ENSG00000123066
4651,ENSG00000123080
4652,ENSG00000123091
4653,ENSG00000123094
4654,ENSG00000123095
4655,ENSG00000123096
4656,ENSG00000123104
4657,ENSG00000123106
4658,ENSG00000123124
4659,ENSG00000123130
4660,ENSG00000123131
4661,ENSG00000123136
4662,ENSG00000123143
4663,ENSG00000123144
4664,ENSG00000123146
4665,ENSG00000123154
4666,ENSG00000123159
4667,ENSG00000123178
4668,ENSG00000123179
4669,ENSG00000123191
4670,ENSG00000123200
4671,ENSG00000123213
4672,ENSG00000123219
4673,ENSG00000123240
4674,ENSG00000123243
4675,ENSG00000123268
4676,ENSG00000123297
4677,ENSG00000123329
4678,ENSG00000123338
4679,ENSG00000123342
4680,ENSG00000123349
4681,ENSG00000123352
4682,ENSG00000123353
4683,ENSG00000123358
4684,ENSG00000123360
4685,ENSG00000123364
4686,ENSG00000123374
4687,ENSG00000123384
4688,ENSG00000123388
4689,ENSG00000123395
4690,ENSG00000123405
4691,ENSG00000123411
4692,ENSG00000123415
4693,ENSG00000123416
4694,ENSG00000123427
4695,ENSG00000123444
4696,ENSG00000123453
4697,ENSG00000123472
4698,ENSG00000123473
4699,ENSG00000123485
4700,ENSG00000123496
4701,ENSG00000123500
4702,ENSG00000123505
4703,ENSG00000123545
4704,ENSG00000123552
4705,ENSG00000123560
4706,ENSG00000123562
4707,ENSG00000123570
4708,ENSG00000123572
4709,ENSG00000123575
4710,ENSG00000123576
4711,ENSG00000123595
4712,ENSG00000123600
4713,ENSG00000123607
4714,ENSG00000123609
4715,ENSG00000123610
4716,ENSG00000123636
4717,ENSG00000123643
4718,ENSG00000123684
4719,ENSG00000123685
4720,ENSG00000123689
4721,ENSG00000123700
4722,ENSG00000123728
4723,ENSG00000123737
4724,ENSG00000123739
4725,ENSG00000123810
4726,ENSG00000123815
4727,ENSG00000123836
4728,ENSG00000123892
4729,ENSG00000123908
4730,ENSG00000123933
4731,ENSG00000123975
4732,ENSG00000123983
4733,ENSG00000123989
4734,ENSG00000123992
4735,ENSG00000124006
4736,ENSG00000124067
4737,ENSG00000124074
4738,ENSG00000124092
4739,ENSG00000124098
4740,ENSG00000124104
4741,ENSG00000124107
4742,ENSG00000124120
4743,ENSG00000124126
4744,ENSG00000124134
4745,ENSG00000124140
4746,ENSG00000124143
4747,ENSG00000124145
4748,ENSG00000124151
4749,ENSG00000124155
4750,ENSG00000124159
4751,ENSG00000124160
4752,ENSG00000124164
4753,ENSG00000124171
4754,ENSG00000124172
4755,ENSG00000124177
4756,ENSG00000124181
4757,ENSG00000124193
4758,ENSG00000124196
4759,ENSG00000124198
4760,ENSG00000124201
4761,ENSG00000124203
4762,ENSG00000124207
4763,ENSG00000124209
4764,ENSG00000124212
4765,ENSG00000124214
4766,ENSG00000124216
4767,ENSG00000124217
4768,ENSG00000124222
4769,ENSG00000124225
4770,ENSG00000124226
4771,ENSG00000124228
4772,ENSG00000124243
4773,ENSG00000124249
4774,ENSG00000124251
4775,ENSG00000124256
4776,ENSG00000124257
4777,ENSG00000124275
4778,ENSG00000124279
4779,ENSG00000124299
4780,ENSG00000124302
4781,ENSG00000124313
4782,ENSG00000124333
4783,ENSG00000124343
4784,ENSG00000124356
4785,ENSG00000124357
4786,ENSG00000124370
4787,ENSG00000124374
4788,ENSG00000124380
4789,ENSG00000124383
4790,ENSG00000124406
4791,ENSG00000124422
4792,ENSG00000124429
4793,ENSG00000124440
4794,ENSG00000124444
4795,ENSG00000124459
4796,ENSG00000124466
4797,ENSG00000124479
4798,ENSG00000124486
4799,ENSG00000124491
4800,ENSG00000124496
4801,ENSG00000124507
4802,ENSG00000124508
4803,ENSG00000124523
4804,ENSG00000124532
4805,ENSG00000124535
4806,ENSG00000124541
4807,ENSG00000124557
4808,ENSG00000124562
4809,ENSG00000124564
4810,ENSG00000124570
4811,ENSG00000124571
4812,ENSG00000124574
4813,ENSG00000124575
4814,ENSG00000124587
4815,ENSG00000124588
4816,ENSG00000124593
4817,ENSG00000124596
4818,ENSG00000124602
4819,ENSG00000124608
4820,ENSG00000124613
4821,ENSG00000124614
4822,ENSG00000124615
4823,ENSG00000124635
4824,ENSG00000124641
4825,ENSG00000124657
4826,ENSG00000124659
4827,ENSG00000124664
4828,ENSG00000124678
4829,ENSG00000124688
4830,ENSG00000124701
4831,ENSG00000124702
4832,ENSG00000124713
4833,ENSG00000124721
4834,ENSG00000124731
4835,ENSG00000124733
4836,ENSG00000124743
4837,ENSG00000124749
4838,ENSG00000124762
4839,ENSG00000124766
4840,ENSG00000124767
4841,ENSG00000124772
4842,ENSG00000124780
4843,ENSG00000124782
4844,ENSG00000124783
4845,ENSG00000124784
4846,ENSG00000124785
4847,ENSG00000124786
4848,ENSG00000124787
4849,ENSG00000124788
4850,ENSG00000124789
4851,ENSG00000124795
4852,ENSG00000124802
4853,ENSG00000124812
4854,ENSG00000124831
4855,ENSG00000124839
4856,ENSG00000124915
4857,ENSG00000124920
4858,ENSG00000124935
4859,ENSG00000124939
4860,ENSG00000124942
4861,ENSG00000125037
4862,ENSG00000125089
4863,ENSG00000125107
4864,ENSG00000125122
4865,ENSG00000125124
4866,ENSG00000125144
4867,ENSG00000125148
4868,ENSG00000125149
4869,ENSG00000125166
4870,ENSG00000125170
4871,ENSG00000125246
4872,ENSG00000125247
4873,ENSG00000125249
4874,ENSG00000125257
4875,ENSG00000125266
4876,ENSG00000125304
4877,ENSG00000125319
4878,ENSG00000125337
4879,ENSG00000125347
4880,ENSG00000125351
4881,ENSG00000125352
4882,ENSG00000125354
4883,ENSG00000125355
4884,ENSG00000125356
4885,ENSG00000125375
4886,ENSG00000125378
4887,ENSG00000125384
4888,ENSG00000125386
4889,ENSG00000125388
4890,ENSG00000125398
4891,ENSG00000125430
4892,ENSG00000125434
4893,ENSG00000125445
4894,ENSG00000125447
4895,ENSG00000125449
4896,ENSG00000125450
4897,ENSG00000125454
4898,ENSG00000125457
4899,ENSG00000125458
4900,ENSG00000125459
4901,ENSG00000125462
4902,ENSG00000125482
4903,ENSG00000125484
4904,ENSG00000125485
4905,ENSG00000125503
4906,ENSG00000125505
4907,ENSG00000125510
4908,ENSG00000125520
4909,ENSG00000125534
4910,ENSG00000125538
4911,ENSG00000125551
4912,ENSG00000125571
4913,ENSG00000125611
4914,ENSG00000125618
4915,ENSG00000125629
4916,ENSG00000125630
4917,ENSG00000125633
4918,ENSG00000125637
4919,ENSG00000125648
4920,ENSG00000125650
4921,ENSG00000125651
4922,ENSG00000125652
4923,ENSG00000125656
4924,ENSG00000125657
4925,ENSG00000125676
4926,ENSG00000125686
4927,ENSG00000125691
4928,ENSG00000125703
4929,ENSG00000125726
4930,ENSG00000125730
4931,ENSG00000125731
4932,ENSG00000125733
4933,ENSG00000125734
4934,ENSG00000125735
4935,ENSG00000125740
4936,ENSG00000125741
4937,ENSG00000125743
4938,ENSG00000125744
4939,ENSG00000125746
4940,ENSG00000125753
4941,ENSG00000125755
4942,ENSG00000125772
4943,ENSG00000125779
4944,ENSG00000125810
4945,ENSG00000125812
4946,ENSG00000125813
4947,ENSG00000125814
4948,ENSG00000125817
4949,ENSG00000125818
4950,ENSG00000125820
4951,ENSG00000125821
4952,ENSG00000125826
4953,ENSG00000125827
4954,ENSG00000125834
4955,ENSG00000125835
4956,ENSG00000125841
4957,ENSG00000125843
4958,ENSG00000125844
4959,ENSG00000125845
4960,ENSG00000125846
4961,ENSG00000125848
4962,ENSG00000125850
4963,ENSG00000125863
4964,ENSG00000125864
4965,ENSG00000125868
4966,ENSG00000125869
4967,ENSG00000125870
4968,ENSG00000125871
4969,ENSG00000125875
4970,ENSG00000125877
4971,ENSG00000125878
4972,ENSG00000125885
4973,ENSG00000125895
4974,ENSG00000125898
4975,ENSG00000125901
4976,ENSG00000125910
4977,ENSG00000125912
4978,ENSG00000125944
4979,ENSG00000125945
4980,ENSG00000125952
4981,ENSG00000125962
4982,ENSG00000125966
4983,ENSG00000125967
4984,ENSG00000125968
4985,ENSG00000125970
4986,ENSG00000125971
4987,ENSG00000125977
4988,ENSG00000125991
4989,ENSG00000125995
4990,ENSG00000125999
4991,ENSG00000126001
4992,ENSG00000126003
4993,ENSG00000126010
4994,ENSG00000126012
4995,ENSG00000126016
4996,ENSG00000126062
4997,ENSG00000126067
4998,ENSG00000126070
4999,ENSG00000126088
5000,ENSG00000126091
5001,ENSG00000126106
5002,ENSG00000126107
5003,ENSG00000126214
5004,ENSG00000126215
5005,ENSG00000126216
5006,ENSG00000126217
5007,ENSG00000126218
5008,ENSG00000126226
5009,ENSG00000126243
5010,ENSG00000126246
5011,ENSG00000126247
5012,ENSG00000126249
5013,ENSG00000126254
5014,ENSG00000126259
5015,ENSG00000126261
5016,ENSG00000126262
5017,ENSG00000126264
5018,ENSG00000126267
5019,ENSG00000126351
5020,ENSG00000126353
5021,ENSG00000126368
5022,ENSG00000126391
5023,ENSG00000126432
5024,ENSG00000126453
5025,ENSG00000126456
5026,ENSG00000126457
5027,ENSG00000126458
5028,ENSG00000126460
5029,ENSG00000126461
5030,ENSG00000126464
5031,ENSG00000126467
5032,ENSG00000126522
5033,ENSG00000126524
5034,ENSG00000126561
5035,ENSG00000126562
5036,ENSG00000126581
5037,ENSG00000126583
5038,ENSG00000126602
5039,ENSG00000126603
5040,ENSG00000126653
5041,ENSG00000126698
5042,ENSG00000126705
5043,ENSG00000126709
5044,ENSG00000126733
5045,ENSG00000126746
5046,ENSG00000126749
5047,ENSG00000126756
5048,ENSG00000126759
5049,ENSG00000126767
5050,ENSG00000126768
5051,ENSG00000126773
5052,ENSG00000126775
5053,ENSG00000126777
5054,ENSG00000126778
5055,ENSG00000126785
5056,ENSG00000126787
5057,ENSG00000126790
5058,ENSG00000126803
5059,ENSG00000126804
5060,ENSG00000126814
5061,ENSG00000126821
5062,ENSG00000126822
5063,ENSG00000126838
5064,ENSG00000126858
5065,ENSG00000126860
5066,ENSG00000126870
5067,ENSG00000126878
5068,ENSG00000126882
5069,ENSG00000126883
5070,ENSG00000126903
5071,ENSG00000126934
5072,ENSG00000126945
5073,ENSG00000126947
5074,ENSG00000126953
5075,ENSG00000126970
5076,ENSG00000127022
5077,ENSG00000127054
5078,ENSG00000127080
5079,ENSG00000127081
5080,ENSG00000127083
5081,ENSG00000127084
5082,ENSG00000127124
5083,ENSG00000127125
5084,ENSG00000127152
5085,ENSG00000127184
5086,ENSG00000127191
5087,ENSG00000127220
5088,ENSG00000127252
5089,ENSG00000127311
5090,ENSG00000127314
5091,ENSG00000127328
5092,ENSG00000127329
5093,ENSG00000127334
5094,ENSG00000127337
5095,ENSG00000127377
5096,ENSG00000127399
5097,ENSG00000127415
5098,ENSG00000127418
5099,ENSG00000127419
5100,ENSG00000127423
5101,ENSG00000127445
5102,ENSG00000127452
5103,ENSG00000127463
5104,ENSG00000127472
5105,ENSG00000127481
5106,ENSG00000127483
5107,ENSG00000127507
5108,ENSG00000127511
5109,ENSG00000127526
5110,ENSG00000127527
5111,ENSG00000127528
5112,ENSG00000127533
5113,ENSG00000127540
5114,ENSG00000127554
5115,ENSG00000127561
5116,ENSG00000127564
5117,ENSG00000127578
5118,ENSG00000127580
5119,ENSG00000127585
5120,ENSG00000127586
5121,ENSG00000127588
5122,ENSG00000127603
5123,ENSG00000127616
5124,ENSG00000127663
5125,ENSG00000127666
5126,ENSG00000127720
5127,ENSG00000127743
5128,ENSG00000127774
5129,ENSG00000127804
5130,ENSG00000127824
5131,ENSG00000127831
5132,ENSG00000127837
5133,ENSG00000127838
5134,ENSG00000127863
5135,ENSG00000127870
5136,ENSG00000127884
5137,ENSG00000127903
5138,ENSG00000127914
5139,ENSG00000127920
5140,ENSG00000127922
5141,ENSG00000127946
5142,ENSG00000127947
5143,ENSG00000127948
5144,ENSG00000127951
5145,ENSG00000127952
5146,ENSG00000127955
5147,ENSG00000127980
5148,ENSG00000127989
5149,ENSG00000127990
5150,ENSG00000127993
5151,ENSG00000127995
5152,ENSG00000128000
5153,ENSG00000128011
5154,ENSG00000128016
5155,ENSG00000128039
5156,ENSG00000128045
5157,ENSG00000128050
5158,ENSG00000128052
5159,ENSG00000128059
5160,ENSG00000128159
5161,ENSG00000128165
5162,ENSG00000128185
5163,ENSG00000128191
5164,ENSG00000128203
5165,ENSG00000128228
5166,ENSG00000128242
5167,ENSG00000128245
5168,ENSG00000128266
5169,ENSG00000128268
5170,ENSG00000128272
5171,ENSG00000128274
5172,ENSG00000128283
5173,ENSG00000128284
5174,ENSG00000128294
5175,ENSG00000128298
5176,ENSG00000128309
5177,ENSG00000128311
5178,ENSG00000128322
5179,ENSG00000128335
5180,ENSG00000128340
5181,ENSG00000128342
5182,ENSG00000128346
5183,ENSG00000128383
5184,ENSG00000128394
5185,ENSG00000128408
5186,ENSG00000128422
5187,ENSG00000128463
5188,ENSG00000128487
5189,ENSG00000128510
5190,ENSG00000128512
5191,ENSG00000128513
5192,ENSG00000128524
5193,ENSG00000128534
5194,ENSG00000128536
5195,ENSG00000128563
5196,ENSG00000128564
5197,ENSG00000128567
5198,ENSG00000128573
5199,ENSG00000128578
5200,ENSG00000128581
5201,ENSG00000128585
5202,ENSG00000128590
5203,ENSG00000128591
5204,ENSG00000128594
5205,ENSG00000128595
5206,ENSG00000128596
5207,ENSG00000128602
5208,ENSG00000128604
5209,ENSG00000128606
5210,ENSG00000128607
5211,ENSG00000128609
5212,ENSG00000128626
5213,ENSG00000128641
5214,ENSG00000128645
5215,ENSG00000128652
5216,ENSG00000128654
5217,ENSG00000128655
5218,ENSG00000128656
5219,ENSG00000128694
5220,ENSG00000128699
5221,ENSG00000128708
5222,ENSG00000128709
5223,ENSG00000128710
5224,ENSG00000128713
5225,ENSG00000128714
5226,ENSG00000128731
5227,ENSG00000128739
5228,ENSG00000128789
5229,ENSG00000128791
5230,ENSG00000128805
5231,ENSG00000128815
5232,ENSG00000128829
5233,ENSG00000128833
5234,ENSG00000128872
5235,ENSG00000128881
5236,ENSG00000128886
5237,ENSG00000128891
5238,ENSG00000128908
5239,ENSG00000128915
5240,ENSG00000128917
5241,ENSG00000128918
5242,ENSG00000128923
5243,ENSG00000128928
5244,ENSG00000128944
5245,ENSG00000128951
5246,ENSG00000128965
5247,ENSG00000128973
5248,ENSG00000128989
5249,ENSG00000129003
5250,ENSG00000129007
5251,ENSG00000129009
5252,ENSG00000129038
5253,ENSG00000129048
5254,ENSG00000129055
5255,ENSG00000129071
5256,ENSG00000129083
5257,ENSG00000129084
5258,ENSG00000129103
5259,ENSG00000129116
5260,ENSG00000129128
5261,ENSG00000129151
5262,ENSG00000129158
5263,ENSG00000129167
5264,ENSG00000129173
5265,ENSG00000129187
5266,ENSG00000129194
5267,ENSG00000129195
5268,ENSG00000129197
5269,ENSG00000129204
5270,ENSG00000129219
5271,ENSG00000129226
5272,ENSG00000129235
5273,ENSG00000129244
5274,ENSG00000129245
5275,ENSG00000129250
5276,ENSG00000129255
5277,ENSG00000129292
5278,ENSG00000129295
5279,ENSG00000129315
5280,ENSG00000129317
5281,ENSG00000129347
5282,ENSG00000129351
5283,ENSG00000129353
5284,ENSG00000129354
5285,ENSG00000129355
5286,ENSG00000129422
5287,ENSG00000129450
5288,ENSG00000129460
5289,ENSG00000129465
5290,ENSG00000129467
5291,ENSG00000129472
5292,ENSG00000129473
5293,ENSG00000129474
5294,ENSG00000129480
5295,ENSG00000129484
5296,ENSG00000129493
5297,ENSG00000129514
5298,ENSG00000129515
5299,ENSG00000129518
5300,ENSG00000129521
5301,ENSG00000129534
5302,ENSG00000129535
5303,ENSG00000129538
5304,ENSG00000129559
5305,ENSG00000129562
5306,ENSG00000129566
5307,ENSG00000129595
5308,ENSG00000129625
5309,ENSG00000129636
5310,ENSG00000129646
5311,ENSG00000129654
5312,ENSG00000129657
5313,ENSG00000129667
5314,ENSG00000129675
5315,ENSG00000129680
5316,ENSG00000129682
5317,ENSG00000129691
5318,ENSG00000129696
5319,ENSG00000129749
5320,ENSG00000129757
5321,ENSG00000129810
5322,ENSG00000129824
5323,ENSG00000129911
5324,ENSG00000129925
5325,ENSG00000129932
5326,ENSG00000129933
5327,ENSG00000129946
5328,ENSG00000129951
5329,ENSG00000129968
5330,ENSG00000129988
5331,ENSG00000129990
5332,ENSG00000129993
5333,ENSG00000130005
5334,ENSG00000130021
5335,ENSG00000130023
5336,ENSG00000130024
5337,ENSG00000130037
5338,ENSG00000130038
5339,ENSG00000130052
5340,ENSG00000130054
5341,ENSG00000130066
5342,ENSG00000130119
5343,ENSG00000130147
5344,ENSG00000130150
5345,ENSG00000130158
5346,ENSG00000130159
5347,ENSG00000130164
5348,ENSG00000130165
5349,ENSG00000130175
5350,ENSG00000130176
5351,ENSG00000130177
5352,ENSG00000130193
5353,ENSG00000130201
5354,ENSG00000130202
5355,ENSG00000130203
5356,ENSG00000130204
5357,ENSG00000130208
5358,ENSG00000130222
5359,ENSG00000130224
5360,ENSG00000130226
5361,ENSG00000130227
5362,ENSG00000130234
5363,ENSG00000130244
5364,ENSG00000130254
5365,ENSG00000130255
5366,ENSG00000130287
5367,ENSG00000130294
5368,ENSG00000130299
5369,ENSG00000130300
5370,ENSG00000130303
5371,ENSG00000130304
5372,ENSG00000130305
5373,ENSG00000130307
5374,ENSG00000130309
5375,ENSG00000130311
5376,ENSG00000130312
5377,ENSG00000130313
5378,ENSG00000130332
5379,ENSG00000130338
5380,ENSG00000130340
5381,ENSG00000130347
5382,ENSG00000130348
5383,ENSG00000130349
5384,ENSG00000130363
5385,ENSG00000130382
5386,ENSG00000130396
5387,ENSG00000130402
5388,ENSG00000130414
5389,ENSG00000130429
5390,ENSG00000130449
5391,ENSG00000130475
5392,ENSG00000130479
5393,ENSG00000130487
5394,ENSG00000130489
5395,ENSG00000130508
5396,ENSG00000130511
5397,ENSG00000130513
5398,ENSG00000130517
5399,ENSG00000130518
5400,ENSG00000130520
5401,ENSG00000130522
